Name,Term,ES,nes,NOM p-val,fdr,FWER p-val,Tag %,Gene %,Lead_genes,Gene_Set,Direction
prerank,Ribosome,-0.8823807012488458,-1.545181122794913,0.0,0.0,0.0,71/126,6.48%,Rps27;Rpl22l1;Rpl17;Rpl38;Rpl27a;Rps6;Rps3a1;Rpl37a;Rps23;Rpl3;Rpl9;Rplp1;Rps27a;Rpl39;Rps8;Rpl4;Rps16;Rpl30;Rpl13;Rpl35;Rpl19;Rpl22;Rpl21;Rps10;Rps21;Rps27l;Rps25;Rpl37;Rpl35a;Rps29;Rps24;Fau;Rpl32;Rps4x;Rpl14;Rpl41;Rps28;Rpl26;Rpl5;Rpl15;Rpsa;Rps15a;Rpl24;Rpl23;Rps2;Rplp2;Mrpl36;Rpl36;Mrpl11;Rpl36al;Rpl11;Rps7;Rpl6;Rps15;Rpl13a;Mrps2;Rps3;Rpl12;Mrpl20;Rpl28;Rpl8;Rps20;Rps9;Rps19;Mrpl12;Rpl29;Rpl10a;Rps11;Rpl18a;Rpl23a;Rpl7a,KEGG_2019_Mouse,Down
prerank,Taste transduction,0.758772147729049,1.4894680710625143,0.08045977011494253,0.24143090315560392,0.443,4/28,1.99%,Adcy8;Pde1a;Chrm3;Gabra2,KEGG_2019_Mouse,Up
prerank,Alzheimer disease,-0.8212267398612553,-1.4593880910599393,0.0,0.07340946166394778,0.124,58/135,11.47%,Calm1;Ppp3r1;Uqcrb;Atp5e;Calm3;Cox7c;Ppp3ca;Apoe;Ndufa1;Cox6c;Ndufa4;Cox8a;Cdk5r1;Ndufa2;Calm2;Grin1;Cox5a;Ndufb8;Atp5d;Atp5a1;Gapdh;Uqcr11;Cycs;Cox6a1;Cox5b;Aph1a;Ndufa13;Atp5h;Cox7a2l;Atp5g3;Mapk1;Ndufb9;Atp5b;Atp5g2;Ndufs5;Ndufa5;Ppp3cb;Ndufb10;Uqcrh;Atp5o;Atp5g1;Cox7a2;Sdhd;Ndufc1;Uqcrq;Uqcrfs1;Mapk3;Rtn3;Ndufa3;Ndufab1;Ndufb3;Uqcrc2;Ndufb6;Ndufa7;Ndufs7;Lpl;Sdha;Cox7b,KEGG_2019_Mouse,Down
prerank,Oxidative phosphorylation,-0.8203453781719148,-1.4348436657831245,0.0,0.1101141924959217,0.254,53/103,11.47%,Uqcrb;Atp5e;Cox7c;Atp5k;Ndufa1;Cox6c;Ndufa4;Cox8a;Ndufa2;Atp6v1d;Cox5a;Ndufb8;Atp5d;Atp5a1;Uqcr11;Cox6a1;Atp6v1g2;Cox5b;Atp6v1g1;Ndufa13;Atp5h;Cox7a2l;Atp5g3;Atp6v1a;Atp6ap1;Ndufb9;Atp5b;Atp6v0c;Atp5g2;Ndufs5;Atp5l;Ndufa5;Atp6v1f;Ndufb10;Uqcrh;Atp6v1e1;Atp5o;Atp5g1;Cox7a2;Cox17;Sdhd;Ndufc1;Uqcrq;Uqcrfs1;Ndufa3;Ndufab1;Ndufb3;Uqcrc2;Ndufb6;Ndufa7;Ndufs7;Sdha;Cox7b,KEGG_2019_Mouse,Down
prerank,Mineral absorption,-0.8818904440314667,-1.4289512225918612,0.005494505494505495,0.09915375203915171,0.294,9/23,5.78%,Atp1a2;Atp1b1;Fth1;Mt2;Mt1;Atp1b2;Atp1a1;Atp2b1;Ftl1,KEGG_2019_Mouse,Down
prerank,Parkinson disease,-0.806761066314395,-1.4240473428087315,0.0,0.0938009787928222,0.332,49/106,11.47%,Uqcrb;Atp5e;Slc25a4;Cox7c;Ubb;Ndufa1;Cox6c;Ndufa4;Cox8a;Ndufa2;Slc25a5;Cox5a;Ndufb8;Atp5d;Atp5a1;Uqcr11;Gnal;Pink1;Cycs;Cox6a1;Cox5b;Ndufa13;Atp5h;Cox7a2l;Atp5g3;Ndufb9;Atp5b;Uchl1;Atp5g2;Ndufs5;Ndufa5;Ndufb10;Uqcrh;Atp5o;Atp5g1;Cox7a2;Sdhd;Ndufc1;Uqcrq;Uqcrfs1;Ndufa3;Ndufab1;Ndufb3;Uqcrc2;Ndufb6;Ndufa7;Ndufs7;Sdha;Cox7b,KEGG_2019_Mouse,Down
prerank,Pertussis,-0.8431927848183632,-1.3956547678274607,0.007534983853606028,0.17128874388254486,0.572,8/32,4.78%,Calm1;Calm3;Cfl1;Calm2;Irak1;Cfl2;Jun;Mapk1,KEGG_2019_Mouse,Down
prerank,Carbohydrate digestion and absorption,-0.8723416816634854,-1.3934939300986557,0.009944751381215469,0.1564320671172221,0.594,5/23,3.11%,Atp1a2;Atp1b1;Lct;Atp1b2;Atp1a1,KEGG_2019_Mouse,Down
prerank,Base excision repair,-0.8767678347763375,-1.3912470602535036,0.012235817575083427,0.14618168841761825,0.615,5/18,9.00%,Pcna;Hmgb1;Parp2;Tdg;Pole3,KEGG_2019_Mouse,Down
prerank,Amphetamine addiction,-0.8258530323622212,-1.3907567621920773,0.00423728813559322,0.1310721406561537,0.618,12/46,6.56%,Calm1;Ppp3r1;Calm3;Ppp3ca;Calm2;Gria2;Gnas;Grin1;Camk2b;Jun;Atf4;Ppp3cb,KEGG_2019_Mouse,Down
prerank,Synaptic vesicle cycle,-0.8216615261093483,-1.3789791887197103,0.0010515247108307045,0.154873572593801,0.7,16/60,9.65%,Cplx2;Slc1a3;Atp6v1d;Ap2m1;Vamp2;Atp6v1g2;Atp6v1g1;Atp6v1a;Atp6v0c;Ap2s1;Snap25;Atp6v1f;Slc1a2;Atp6v1e1;Stx1b;Rab3a,KEGG_2019_Mouse,Down
prerank,Endocrine and other factor-regulated calcium reabsorption,-0.8311515766353064,-1.361627885017555,0.013086150490730643,0.2129986652825152,0.841,8/33,6.35%,Atp1a2;Atp1b1;Gnas;Atp1b2;Atp1a1;Ap2m1;Atp2b1;Ap2s1,KEGG_2019_Mouse,Down
prerank,Protein digestion and absorption,-0.8326102182111546,-1.3591115692511169,0.02127659574468085,0.20459488852637303,0.856,6/30,3.96%,Atp1a2;Atp1b1;Col4a5;Atp1b2;Atp1a1;Slc38a2,KEGG_2019_Mouse,Down
