names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,12.936923,0.87231064,2.785642340991239e-38,2.8118273789965566e-34,0.9945454545454545,1.5668297,2.0719836
Mir99ahg,9.402742,0.61462444,5.315893315153793e-21,1.788620904105413e-17,0.9927272727272727,2.161437,2.546693
C130071C03Rik,7.4435725,0.47254562,9.799820105872292e-14,1.2364923018584364e-10,0.9854545454545455,1.6732234,1.9469336
Gm28307,6.802042,1.2419626,1.0314636905712513e-11,8.676328743855175e-09,0.5927272727272728,0.20922862,0.4385423
A830082K12Rik,6.396346,0.92894644,1.5913890045278946e-10,1.070898707446971e-07,0.7581818181818182,0.5875985,0.92523557
Tenm4,5.2079225,0.30683616,1.9096657744512605e-07,3.323476952984659e-05,0.9781818181818182,2.0274708,2.2146034
Hivep2,4.947822,0.26708934,7.504841921199173e-07,9.686674853388554e-05,0.9836363636363636,1.9344321,2.0948398
Pam,4.786302,0.2674191,1.6988227405976834e-06,0.00018438620154401092,0.9763636363636363,2.040792,2.2039254
Robo1,4.711836,0.33846143,2.4549484518150694e-06,0.0002503055522487001,0.9890909090909091,2.4810617,2.698017
Dpp10,4.642375,0.49967954,3.444272690186767e-06,0.0003165234412830398,0.9963636363636363,2.7929442,3.1212065
Gm4258,4.6003647,0.35146517,4.217523664494274e-06,0.0003750706517653193,0.9727272727272728,1.4264455,1.6167395
Phactr3,4.583075,0.3875915,4.581876258298002e-06,0.0003952945209509404,0.8690909090909091,0.80704665,0.96464235
Unc5d,4.471755,0.5014087,7.758025739277801e-06,0.0006070504791648847,0.9781818181818182,2.3663309,2.6859472
Gm11867,4.4414225,0.8242511,8.936607006609214e-06,0.0006536674719182132,0.5745454545454546,0.26067266,0.42349786
Hecw2,4.4060855,0.21232282,1.0525548034629403e-05,0.0007429712018290153,0.9581818181818181,1.494148,1.6101224
Hivep3,4.389706,0.266343,1.1350406397536688e-05,0.0007901448425981746,0.9618181818181818,1.5365145,1.6841904
Foxj3,4.378483,0.38663337,1.1950831166408966e-05,0.0008206237400934156,0.7672727272727272,0.56861424,0.69373953
Tenm2,4.3032584,0.30157524,1.683042570523121e-05,0.0010358921772475845,1.0,3.8941486,4.099336
Meg3,4.2789927,0.1305932,1.8774109197313342e-05,0.0011347656181897058,1.0,4.4891357,4.5786834
Cmip,4.2610965,0.24663989,2.0342637140696437e-05,0.0012073472321851924,0.8581818181818182,0.932789,1.0399243
Pde4b,4.164488,0.6229606,3.1205234051167075e-05,0.0016710924178713778,0.8109090909090909,1.0516006,1.3527095
Frmd4a,4.134307,0.14680733,3.560272455074161e-05,0.0018242330031227707,0.9945454545454545,2.7028568,2.7981095
Gm26871,4.1232357,0.36932412,3.735870631610637e-05,0.00183178279132947,0.9381818181818182,1.6432259,1.8545706
Pde4d,4.0651493,0.30398768,4.8001755330801415e-05,0.002202407810495952,0.9945454545454545,2.4719331,2.6664715
Ank2,4.0425515,0.120340176,5.287269398747909e-05,0.0023932599691014076,1.0,2.8343747,2.9130747
Zeb2,4.031935,0.19098264,5.531945093689851e-05,0.0024646556494289464,0.9836363636363636,2.4105155,2.531702
Rbms3,3.9107573,0.29541427,9.200722796208254e-05,0.0037148838361970443,0.9927272727272727,2.315739,2.5020614
Prickle2,3.7489338,0.21331458,0.0001775879455106559,0.005955960372728218,0.9581818181818181,1.6287199,1.7492443
Ksr2,3.6512635,0.22136539,0.0002609533774912299,0.007658491186943952,0.9109090909090909,1.1160246,1.221746
Arhgap15,3.6479268,0.74005127,0.0002643648326277141,0.00766809948432226,0.5490909090909091,0.3147544,0.48110345
Cadm1,3.6242676,0.23496829,0.0002897814358737791,0.008193428049607637,0.9890909090909091,2.435694,2.5853179
Pacsin1,3.5746741,0.26099518,0.0003506643712418264,0.009099244635771197,0.9145454545454546,1.0254428,1.145166
Hexb,3.5490432,0.2819055,0.00038663357614574705,0.009841756502084966,0.8436363636363636,0.86415184,0.9818104
Ppp2r2b,3.518104,0.14590244,0.00043464167203107596,0.010674630261512606,0.9818181818181818,2.2008438,2.2912698
Gpc6,3.5105212,0.48334163,0.00044722932940174356,0.010766820497057116,0.8854545454545455,1.6160802,1.892884
Lrch1,3.448643,0.26989764,0.0005634110953978593,0.01272275525043846,0.8527272727272728,0.82177633,0.930879
Ptprn2,3.2989526,0.12869312,0.0009704631259493288,0.018049997158777,0.9854545454545455,2.166814,2.2461956
Zfp385b,3.2962227,0.28947216,0.0009799432374639392,0.01814962759442386,0.9472727272727273,1.6999587,1.8668275
Adcy8,3.2784781,0.32217044,0.0010436843309456498,0.01882252144956338,0.8527272727272728,0.97714996,1.1221461
Tmem178b,3.1747413,0.15362735,0.0014997011602559099,0.024066746441372265,0.9854545454545455,1.9383042,2.0301433
Phactr1,3.1723146,0.2297981,0.0015122900420803255,0.024228146309242353,0.9727272727272728,2.1777534,2.320214
Prkg1,3.170798,0.31348827,0.0015202074514107029,0.024228146309242353,0.9309090909090909,1.8547034,2.040955
Sec61a1,3.139859,0.6735396,0.0016902912207742713,0.02563158297823101,0.5290909090909091,0.24012968,0.3597007
Tcf4,3.121508,0.099741526,0.0017992737505402839,0.02678741775509384,0.9981818181818182,3.298946,3.3656127
C130073E24Rik,3.1124082,0.67294264,0.0018556768392502666,0.02738479826811724,0.7581818181818182,1.0301362,1.3537935
Prkar1b,3.1090717,0.36798072,0.0018767617599742279,0.027603335129291574,0.7218181818181818,0.5011086,0.6095289
Khdrbs2,3.0969386,0.43534082,0.0019553028661874086,0.02848027003072973,0.7890909090909091,1.0652632,1.272958
Kctd16,3.0939054,0.30089927,0.001975404071723939,0.028607932137706515,0.9636363636363636,2.0751653,2.2598152
Trio,3.0879908,0.13761075,0.002015148010464988,0.028867074160344727,0.9618181818181818,1.5886384,1.6652707
Cdh20,3.087839,0.5694658,0.0020161766676285945,0.028867074160344727,0.5781818181818181,0.4719558,0.6392315
Pak5,3.0421886,0.18542641,0.002348645857302979,0.03155735792235866,0.9036363636363637,1.2585182,1.3521821
Slc35f4,3.032634,0.3425736,0.0024242941831538146,0.03198800716961386,0.8018181818181818,0.91355765,1.0624231
Asic2,3.0241408,0.27307075,0.002493402431824074,0.032549936513268825,0.9854545454545455,2.4427645,2.61694
Dag1,3.0229278,0.46196303,0.002503420852208273,0.03256382742550297,0.6327272727272727,0.37539375,0.487046
