names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Lars2,6.8757944,1.8441255,6.164525344889188e-12,1.2934407078646494e-08,0.9555555555555556,0.62828636,1.4205483
Erbb4,6.0604715,2.2149975,1.3572319647803954e-09,7.91040030139507e-07,0.8296296296296296,0.34026664,1.0584264
Rbfox3,5.627791,0.8101471,1.8253225702780484e-08,6.603261753374829e-06,0.9037037037037037,1.1347425,1.5476279
Myt1l,5.5203567,0.65702504,3.383125343025637e-08,1.1091364991775613e-05,0.9481481481481482,1.7636708,2.1543276
Hivep3,5.3805447,0.7193508,7.42607652681697e-08,2.1886140352079273e-05,0.9259259259259259,1.259655,1.6401522
Ank3,5.373186,0.60933805,7.735734645823639e-08,2.1886140352079273e-05,0.9629629629629629,2.270429,2.6565657
Cmss1,5.368771,1.2130672,7.927493407482722e-08,2.1886140352079273e-05,0.9703703703703703,1.0392683,1.655534
Kcnq1ot1,5.262809,0.6408901,1.4187127882038242e-07,3.3826626956923455e-05,0.9333333333333333,1.622962,1.9937916
Plp1,5.239261,1.8536581,1.612206078005614e-07,3.758589769857088e-05,0.9259259259259259,0.656969,1.4718574
Ryr2,5.200997,0.7124349,1.9822224321946774e-07,4.5207598991639915e-05,0.9407407407407408,1.9036142,2.3376036
St18,5.1406574,5.0407033,2.7377908419960773e-07,5.983784109037676e-05,0.5185185185185185,0.022097675,0.5512704
Dpp6,5.031751,0.736428,4.860196087047838e-07,9.997709244944877e-05,0.9629629629629629,1.706346,2.1414602
Kalrn,4.9905434,0.49645212,6.020961379956478e-07,0.00011279626042343467,0.9777777777777777,2.4972823,2.8171406
Adarb2,4.8065805,1.6663736,1.5353348399427477e-06,0.00022371108063665786,0.7037037037037037,0.31871414,0.78456146
Camk1d,4.7697883,0.7213347,1.844197311442424e-06,0.00026145235127489824,0.9925925925925926,2.0402777,2.4877672
Zbtb20,4.6226177,1.4182098,3.7892726764825948e-06,0.0004907809833207272,0.9481481481481482,1.0802624,1.8244354
Gm11867,4.606429,3.4626424,4.09642450887785e-06,0.0005152456267284176,0.4962962962962963,0.02746025,0.26768142
Plcl1,4.5505047,1.4343765,5.3517443076766496e-06,0.0006453465463429395,0.8148148148148148,0.59280205,1.1589493
Dlgap2,4.543146,0.59566265,5.542084240046108e-06,0.0006607046109354968,0.9629629629629629,2.2114325,2.586556
