names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Mir99ahg,19.662146,0.98977035,4.5506498037923974e-86,4.541548504184813e-82,0.9827734711455641,2.147665,2.7740104
Celf2,16.78463,0.5060672,3.161969108555994e-63,1.577822585169441e-59,0.9991386735572783,4.1367345,4.4827757
Hivep2,15.512051,0.73708546,2.875469379678329e-54,9.565728136396575e-51,0.983634797588286,2.2268693,2.6936696
Slit3,15.124737,0.7832831,1.1124422722558877e-51,2.220434775422752e-48,0.9827734711455641,2.3193405,2.8201988
Phactr1,15.058249,0.63835114,3.0475204080146574e-51,5.0690422786643805e-48,0.9913867355727821,2.7976778,3.218118
Anks1b,15.0145445,0.6038748,5.896580210956274e-51,8.406838643620518e-48,0.9913867355727821,3.137942,3.5415728
Tenm2,14.853524,0.6401957,6.600536569817098e-50,8.234169370846829e-47,0.9991386735572783,3.807597,4.243358
Dlg2,14.830053,0.42937046,9.365862637755092e-50,1.0385701013866201e-46,0.9991386735572783,4.040144,4.333221
ENSMUSG00000121513,14.75531,0.8650249,2.8438193872637057e-49,2.8381317484891784e-46,0.9758828596037898,2.0801086,2.6217165
A830082K12Rik,14.3836975,1.1877145,6.549946720613436e-47,5.942588024702009e-44,0.7459086993970715,0.38614762,0.7292796
Nlgn1,14.349503,0.44695646,1.073039070315535e-46,8.924108268124199e-44,0.9991386735572783,3.730701,4.0341
Naaladl2,14.054657,0.58866394,7.213042845789598e-45,5.5373975077677066e-42,0.983634797588286,1.5833234,1.9200925
Gm26871,13.880242,0.79426557,8.346104790863784e-44,5.552941720854705e-41,0.9844961240310077,2.0776315,2.5736995
Arhgap15,13.613684,1.5666242,3.320749827403614e-42,1.949475486911063e-39,0.6623600344530577,0.27039626,0.6521615
Meg3,13.520285,0.64311117,1.1871517420146285e-41,6.582096880725552e-39,0.9922480620155039,3.7228017,4.159843
Rbfox1,13.176717,0.5329789,1.1947868247778277e-39,6.275775005938274e-37,0.9982773471145564,4.0150337,4.3788767
Schip1,13.1420355,0.7405167,1.8907023030569142e-39,9.434604492254004e-37,0.983634797588286,2.2318714,2.7011108
Dab1,12.951636,0.6177405,2.2999731363432782e-38,1.0930348524145675e-35,0.9913867355727821,3.098602,3.5109453
Kctd16,12.781552,0.6908142,2.0787888171911215e-37,9.020135824159736e-35,0.983634797588286,2.3966022,2.8401923
Auts2,12.398447,0.6345839,2.6643669186085895e-35,9.848289573227305e-33,0.9922480620155039,2.7109587,3.1268792
Msra,12.188381,0.7782671,3.5847299287988117e-34,1.277700167479005e-31,0.9715762273901809,1.8846365,2.3586683
5730522E02Rik,12.171263,0.7571607,4.421862366752883e-34,1.5217305662135784e-31,0.9732988802756245,2.0513275,2.5222256
Slc8a1,12.064955,0.57421243,1.617503162151567e-33,5.380893852757546e-31,0.9879414298018949,2.8408387,3.219494
C130071C03Rik,11.898675,0.69838357,1.2024163193930213e-32,3.750035896106985e-30,0.9500430663221361,1.2806386,1.651972
5031425E22Rik,11.816121,0.71354914,3.222217167000759e-32,9.458155096078698e-30,0.8363479758828596,0.6029348,0.8573554
Prkg1,11.778324,0.678087,5.048663629046194e-32,1.4395903719394574e-29,0.9870801033591732,2.1933029,2.620584
Mtus2,11.772699,0.6981411,5.396936733043765e-32,1.4961507943271326e-29,0.9181739879414298,0.90619695,1.2216809
Hcn1,11.529005,0.71354735,9.422665429318912e-31,2.474689499594809e-28,0.983634797588286,2.188156,2.6380131
Mlip,11.477449,0.7304641,1.7125849662195332e-30,4.382461016120754e-28,0.8828596037898363,0.81876177,1.1324716
Opcml,11.424761,0.5412356,3.1452074523700654e-30,7.847292593663314e-28,0.9965546942291128,3.6678045,4.03494
A230006K03Rik,11.399914,0.7524229,4.185336478438019e-30,1.0187721476783275e-27,0.9646856158484065,1.3327614,1.7409234
Runx1t1,11.388542,0.7113572,4.769006316172698e-30,1.1332067389381793e-27,0.954349698535745,1.365541,1.7539741
Rasgef1b,11.319505,0.86309564,1.0506351105757266e-29,2.3830314553513074e-27,0.8329026701119724,0.70822704,1.0557785
Unc79,11.256376,0.6623607,2.1543762576051558e-29,4.777927789088767e-27,0.9715762273901809,1.5588499,1.937348
Rims2,11.184101,0.6504524,4.87824132333693e-29,1.0583662697152732e-26,0.967269595176572,1.5974938,1.9720601
Tenm4,11.117735,0.6837189,1.0285060698942927e-28,2.1384355369885505e-26,0.9776055124892334,2.0262,2.4490752
Foxp1,11.0309725,0.6783931,2.7092006132486356e-28,5.517922881677834e-26,0.9698535745047373,1.7596192,2.1630993
Arpp21,11.014866,0.60770845,3.240174289889719e-28,6.467387882619879e-26,0.983634797588286,2.1915662,2.5736265
Vrk2,10.962502,1.43495,5.787713150228468e-28,1.13257602429961e-25,0.5779500430663221,0.21211079,0.49399439
Upp2,10.88618,0.68730974,1.341500360324017e-27,2.5260704898176772e-25,0.9405684754521964,1.1182944,1.4624646
Hecw2,10.870762,0.64129907,1.5886874210027873e-27,2.936129715112559e-25,0.9147286821705426,1.0869247,1.4024386
Entrep2,10.801684,0.6972259,3.379480338355485e-27,6.13222068668868e-25,0.9698535745047373,1.6993569,2.1100032
Zmynd8,10.763078,0.661143,5.142333640573468e-27,9.164373166593431e-25,0.9155900086132644,0.9121892,1.2106965
Bcl11a,10.737624,0.6412117,6.776595949756567e-27,1.1660418548029404e-24,0.9655469422911284,1.4580051,1.8152682
Ppp2r2b,10.60655,0.6121617,2.7781849253394395e-26,4.699370433031797e-24,0.9715762273901809,1.841814,2.2097545
Catspere2,10.542935,0.7110817,5.476248990662607e-26,9.108827487802137e-24,0.818260120585702,0.6067742,0.8612473
Gm11867,10.461596,0.75110847,1.2965344270617207e-25,2.1212153413239298e-23,0.6442721791559001,0.30284694,0.46707362
Macrod2,10.423233,0.51150197,1.9423676341221927e-25,3.126585320732175e-23,0.9896640826873385,2.736578,3.0715954
Scai,10.389038,0.6346293,2.781451946289959e-25,4.406173083170443e-23,0.94229112833764,1.099214,1.4129089
Grid1,10.357757,0.6330866,3.8590786800669992e-25,6.017750816729476e-23,0.9732988802756245,1.6489602,2.0170498
Gabrb1,10.353952,0.5533411,4.0155818685030394e-25,6.165462622716975e-23,0.9879414298018949,2.2697015,2.6197703
Hivep3,10.308103,0.63347954,6.476719246844307e-25,9.793584558106998e-23,0.9655469422911284,1.4413617,1.7926235
Dcc,10.30612,0.6258275,6.611701400587329e-25,9.848474623561426e-23,0.9844961240310077,2.4903498,2.894536
Kcnn2,10.212883,0.7186639,1.7362770755536155e-24,2.5113109005833455e-22,0.9646856158484065,1.3920383,1.7875665
Zfp385b,10.162258,0.67000014,2.922279953133512e-24,4.1663362760389215e-22,0.970714900947459,1.6071684,1.9941919
Csmd2,10.1484585,0.6143491,3.366371736270771e-24,4.666165267775319e-22,0.9474590869939707,1.268387,1.5915872
Fgf14,10.137169,0.4296998,3.778943707500864e-24,5.166281945323099e-22,0.9956933677863911,3.0888326,3.3748734
Myo16,10.065217,0.67760247,7.871321272267513e-24,1.0615646796922943e-21,0.8165374677002584,0.6181663,0.8622108
Frmd4a,10.060078,0.6232873,8.293255847008626e-24,1.1035559113752812e-21,0.9819121447028424,2.1557326,2.5462806
E130307A14Rik,10.044215,0.6234014,9.742038778149783e-24,1.2792835132359846e-21,0.8949181739879414,0.8145639,1.0778128
Grm5,10.024385,0.39488998,1.1909776111109744e-23,1.5436307219334447e-21,0.9965546942291128,3.3188922,3.583905
Grip1,10.015079,0.6851922,1.3085824804237739e-23,1.6743145070037516e-21,0.9603789836347976,1.5631948,1.9556267
Dlgap4,9.890075,0.5285823,4.596858918805332e-23,5.734581501209652e-21,0.8871662360034454,0.7840275,0.9995233
Asic2,9.777818,0.67048997,1.4020061772866802e-22,1.70634410357574e-20,0.9715762273901809,1.9927702,2.4055207
