names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Lsamp,5.535713,1.8007873,3.099647655442825e-08,6.865291288264195e-05,0.9444444444444444,2.4654887,3.6512065
Gria2,5.218415,1.3383242,1.8046115407469813e-07,0.0001955477065553429,0.8,1.3226029,2.0746322
Brinp3,5.1163597,1.7012457,3.1148902694004104e-07,0.0002712187905074341,0.7388888888888889,1.0514481,1.9536241
Lrrc4c,5.0705895,1.4093624,3.9658554095620237e-07,0.0002712187905074341,0.9555555555555556,2.168552,3.0714831
Tcf4,5.0687337,0.6971182,4.0047071318927145e-07,0.0002712187905074341,0.9833333333333333,2.5340528,2.986386
Adgrl3,4.9963675,1.5647075,5.842026341034781e-07,0.00032051560413582676,0.8055555555555556,1.3238082,2.2146032
Grid2,4.993275,1.0342909,5.936394038194475e-07,0.00032051560413582676,0.9333333333333333,2.1922681,2.8503428
Pcdh7,4.9722457,1.4210409,6.618183546626796e-07,0.00032051560413582676,0.7944444444444444,1.3472179,2.1544192
Dscam,4.958638,1.6506655,7.098905960926395e-07,0.00032051560413582676,0.6944444444444444,1.0598204,1.9345855
Mir99ahg,4.7563834,1.161029,1.9709181617274744e-06,0.0007118956400159637,0.8111111111111111,1.3874424,2.0436552
Il1rapl1,4.6877284,0.7408054,2.7625435462952304e-06,0.000929592967364925,0.9722222222222222,2.6889987,3.1748197
Ralyl,4.5943327,1.3307312,4.341365996054305e-06,0.001294238623025961,0.6888888888888889,0.8751795,1.5084405
Tnik,4.585055,1.2635876,4.538673650330982e-06,0.001294238623025961,0.6722222222222223,0.83345705,1.4168774
Sntg1,4.5163994,1.6459392,6.289991978326069e-06,0.001622817930408126,0.5666666666666667,0.7652669,1.5255327
Adgrb3,4.4854736,1.2777007,7.2752077902221665e-06,0.0017916852639738047,0.7444444444444445,1.2271408,1.9237587
Pcdh15,4.457022,1.3968202,8.310603248597183e-06,0.001908854659749706,0.7666666666666667,1.4602988,2.2730186
Anks1b,4.427952,0.7989704,9.513211310546016e-06,0.0020052651535841454,0.9166666666666666,2.2420695,2.749644
Celf2,4.389604,0.9371776,1.1355729456815942e-05,0.0022787163776677327,0.7888888888888889,1.3139726,1.8261565
Ptpn4,4.3661003,1.4524925,1.2648438850731091e-05,0.002447472917616466,0.5444444444444444,0.50993955,1.0369132
Cadm2,4.346926,0.6897861,1.3805853816078256e-05,0.002493337199183733,1.0,2.9807906,3.4394352
Pde4d,4.314145,1.2806699,1.602217270697236e-05,0.0027509782758964006,0.6944444444444444,0.96964127,1.6048504
Cntn1,4.3110523,1.2655625,1.6247933707767593e-05,0.0027509782758964006,0.6888888888888889,1.1328067,1.8015964
Dpp10,4.2628083,1.2373835,2.0187371779616687e-05,0.003314399403089794,0.6833333333333333,0.8898568,1.4776857
Lrrc7,4.239923,1.3888817,2.2359627031845934e-05,0.0035630723311335668,0.5888888888888889,0.65570796,1.231479
Tnr,4.2052865,1.6614116,2.6075182018986675e-05,0.003768942135602981,0.5833333333333334,1.0646979,1.9473485
Nrg3,4.2021937,1.2149562,2.643407182593453e-05,0.003768942135602981,0.7444444444444445,1.1944581,1.8473803
Nckap5,4.137868,1.2076868,3.5054769194129533e-05,0.0046323594998486295,0.6833333333333333,0.9657418,1.5596638
Nlgn1,4.0723057,0.9151671,4.6550063060284696e-05,0.005732005492286875,0.9444444444444444,2.4424462,3.0350938
Csmd1,4.0636463,1.3382763,4.8312015699728756e-05,0.005816766690247342,0.7666666666666667,1.6299338,2.431484
Zfpm2,4.0574613,1.2670544,4.960906543195816e-05,0.0058411113103825785,0.6,0.6738712,1.1983981
Fgf14,4.052513,1.2984267,5.067040080988948e-05,0.0058411113103825785,0.6555555555555556,1.0948818,1.7735504
Dmd,4.000558,1.1497941,6.319336632873871e-05,0.007005667944205774,0.7166666666666667,1.1235051,1.7237344
Dpyd,3.9782913,1.427514,6.94123348335215e-05,0.007521520602560389,0.5444444444444444,0.6076811,1.1783935
Arpp21,3.9411802,1.344239,8.108166474112773e-05,0.008613734501322157,0.5388888888888889,0.50886065,0.9874328
Sox6,3.9139655,1.4908265,9.079258470969633e-05,0.009274343235097826,0.5555555555555556,0.9341506,1.6756687
ENSMUSG00000121513,3.84964,1.3740305,0.0001182915693370647,0.01144470933336101,0.5222222222222223,0.5783683,1.1085012
Ankrd17,3.8286104,0.8937852,0.00012886879582690543,0.012249318171757432,0.6833333333333333,0.8958541,1.3064666
Zeb1,3.8224254,1.5548986,0.0001321455196964133,0.012257358316175129,0.5,0.70706844,1.3914083
C130071C03Rik,3.8199513,1.2389269,0.00013347806213627402,0.012257358316175129,0.5666666666666667,0.5966806,1.073683
Csmd3,3.8038697,0.6020133,0.00014245305507191018,0.012863510872993488,0.9166666666666666,2.4384644,2.8255136
Map2,3.7890255,0.9929792,0.00015123941384099197,0.01307150029179658,0.7,1.053087,1.5507171
Maml2,3.7877884,1.2128919,0.00015199418943949512,0.01307150029179658,0.6111111111111112,0.84587556,1.4068329
Zmym2,3.77047,1.2247583,0.0001629403902949775,0.01379392241590919,0.5055555555555555,0.45372552,0.85097104
Dlgap1,3.730885,1.1384043,0.0001908083031523438,0.015167601628204477,0.6944444444444444,1.1093637,1.7000339
Cdh10,3.7277925,0.7664087,0.00019316436182098724,0.015167601628204477,0.8555555555555555,1.7265127,2.181602
Opcml,3.706763,0.9289718,0.00020992529586859448,0.016248217900229213,0.8444444444444444,2.0458534,2.6264305
Tafa2,3.6752186,1.5298911,0.00023764582504493272,0.01813471943793585,0.4388888888888889,0.4075933,0.8973314
Ptprt,3.6690335,1.4141699,0.0002434692053900853,0.018201671245732447,0.5,0.6953952,1.3021133
Kazn,3.667178,1.1611919,0.0002452421559502526,0.018201671245732447,0.5944444444444444,0.71093106,1.1989633
Grik2,3.6504781,0.6449269,0.0002617527217581117,0.018705202575230857,0.9888888888888889,2.5156057,2.9330707
Nav3,3.6498594,1.2175764,0.0002623837939678009,0.018705202575230857,0.6555555555555556,1.2212896,1.8812501
Nrxn3,3.6152227,1.0973136,0.00030008962270441247,0.020844686869391112,0.7055555555555556,1.2453132,1.8394884
Kcnd2,3.604708,1.3060818,0.0003125042449884961,0.02143225315629964,0.6944444444444444,1.3962651,2.1420856
Khdrbs2,3.5935745,1.4839646,0.00032617221955345783,0.02209001356925793,0.4388888888888889,0.38494918,0.83870924
Meis2,3.568834,1.52032,0.0003585735579988569,0.023984586879479096,0.42777777777777776,0.38197574,0.8477466
Marchf1,3.563886,1.028671,0.00036540491106363247,0.024143461074911714,0.7,1.2748313,1.8341309
Xylt1,3.5391452,1.2842495,0.0004014249371763256,0.02620385915206424,0.5333333333333333,0.7722559,1.3445742
Thsd7a,3.525538,1.0735762,0.00042262371035967615,0.026815252198641493,0.5888888888888889,0.66494423,1.0944662
Ptprs,3.523064,1.0248548,0.00042658860689375394,0.026815252198641493,0.5722222222222222,0.59856284,0.9811363
Ptprz1,3.5212083,1.3381274,0.00042958504261161943,0.026815252198641493,0.5611111111111111,1.1042674,1.8082023
Nxph1,3.5205898,1.4426425,0.0004305882135994481,0.026815252198641493,0.5222222222222223,0.88610655,1.5841662
Srgap1,3.5174973,1.0863827,0.00043563695864975353,0.026821375476867783,0.5611111111111111,0.6511976,1.0814466
Luzp2,3.510075,1.0215739,0.00044798030407196574,0.02727143019620124,0.6944444444444444,1.3341107,1.8987451
Adarb2,3.4853344,1.2140192,0.0004915223754320585,0.029589647001009918,0.5722222222222222,0.8017299,1.3485887
Tmem132b,3.475438,1.1603143,0.0005100195973622495,0.03036578218141393,0.5055555555555555,0.49406332,0.88711715
Tnpo1,3.4618309,1.3693917,0.0005365143253559275,0.03159602842150451,0.43333333333333335,0.34667546,0.72780985
Bltp1,3.450079,0.93619317,0.0005604225029000678,0.03264913033024266,0.6277777777777778,0.6998362,1.0781227
Nrxn1,3.3931756,1.0603098,0.0006908733637588879,0.038281765799618755,0.8166666666666667,1.9908603,2.6520734
Fgf12,3.3925571,1.0130358,0.0006924350403031815,0.038281765799618755,0.6277777777777778,0.95874,1.4459805
Dscaml1,3.3777127,0.6426242,0.0007309139967629953,0.03953607166197115,0.8111111111111111,1.3909929,1.7427281
Ppp2r2b,3.367198,1.233273,0.0007593616148743619,0.03953607166197115,0.5,0.63096887,1.1208756
Kcnip4,3.364724,0.960097,0.0007662029391854874,0.03953607166197115,0.6722222222222223,0.8562347,1.2905186
Lhfpl3,3.3474054,1.441979,0.0008157180803821271,0.04169396754255061,0.5555555555555556,1.0807825,1.8389338
Ntm,3.3381276,1.1581824,0.0008434496991526091,0.041924866697328776,0.5555555555555556,0.89834,1.4465375
Csmd2,3.3226647,0.8839683,0.0008916197484528793,0.04390823026335201,0.6333333333333333,0.8628248,1.2607236
Rgs7,3.3201907,1.2569005,0.0008995595347419848,0.04390823026335201,0.4777777777777778,0.52069485,0.96801597
Grid1,3.285554,1.103329,0.001017820630531211,0.048373264703667554,0.5388888888888889,0.7234386,1.1880424
Ube3c,3.2756577,1.094436,0.00105416256028094,0.04840214196272994,0.4888888888888889,0.45098466,0.79607105
