names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,43.939766,0.79828125,0.0,0.0,0.9922606191504679,1.5427198,2.0007937
Tenm2,29.82549,0.59167016,1.8254751324166824e-195,2.3603393462147703e-192,0.9996400287976962,3.752165,4.1543565
Tenm4,29.37943,0.8464844,1.0059092455021331e-189,1.156125026163785e-186,0.9717422606191505,1.7955002,2.305679
Hecw2,29.00365,0.7398043,5.917951561956877e-185,4.708868535144764e-182,0.9467242620590353,1.281796,1.6765444
Meg3,28.26572,0.5884146,9.123125137236519e-176,6.291307094638304e-173,0.999820014398848,3.672239,4.071552
Mir99ahg,27.756798,0.56425303,1.4425115211031378e-169,8.777258337818151e-167,0.9913606911447084,2.043896,2.3921735
Hivep2,26.803211,0.37845474,2.9643762573430767e-158,1.460167047902704e-155,0.9947804175665946,2.2095988,2.4462807
Ext1,26.427395,0.67222345,6.638353628481687e-154,3.1212331787733896e-151,0.9692224622030238,1.6556228,2.047787
Fgf12,26.179379,0.45672622,4.564120163252524e-151,1.9671357903618376e-148,0.9967602591792657,2.4184768,2.7105925
A230006K03Rik,25.097485,0.7332696,5.2979627738115285e-139,1.6606705131001955e-136,0.9292656587473002,1.3290262,1.7258104
Phactr1,24.926874,0.42739928,3.80493195605637e-137,1.0637355717147862e-134,0.9978401727861771,2.814167,3.0949228
A830082K12Rik,24.291162,0.84339994,2.430699501079355e-130,5.465903399818445e-128,0.7705183585313174,0.49665996,0.76738256
Arpp21,23.606045,0.3621362,3.340733566663694e-123,6.6454900026094705e-121,0.9965802735781137,2.476892,2.7090816
Rasgef1b,23.479837,0.84630877,6.555283243068802e-122,1.1896114011632227e-119,0.8403527717782577,0.85924095,1.2376764
Dpp10,23.382938,1.0319488,6.374255441786407e-121,1.117547428641332e-118,0.9924406047516199,2.511532,3.184475
Mlip,23.093481,0.6220157,5.383851473034031e-118,8.567778405702157e-116,0.9037077033837293,0.97359645,1.2628435
Syt1,22.811388,0.22454467,3.534582202395547e-115,5.223102614511363e-113,1.0,3.4885955,3.6398287
Gm28307,22.781527,1.3088686,6.991310738588887e-115,1.0185650461966682e-112,0.5714542836573074,0.17117251,0.38016948
Runx1t1,22.699303,0.7666976,4.551560389358696e-114,6.362343333449507e-112,0.85943124550036,0.9778774,1.3408406
Ppp2r2b,22.520054,0.6028385,2.6404981797653396e-112,3.457381414112996e-110,0.9528437724982002,1.6951219,2.0482259
Nyap2,22.367117,0.70735437,8.228707976125103e-111,1.0508364852473835e-108,0.8619510439164867,0.87203974,1.185559
Anks1b,22.23219,0.22496827,1.6775249515157327e-109,2.0906407347564745e-107,0.9994600431965442,3.2130125,3.3631206
Mtus2,22.176567,0.510802,5.782754839366953e-109,7.121049530763305e-107,0.9107271418286537,0.9334737,1.1628367
Asic2,22.143257,0.5903169,1.2115836570202207e-108,1.4572815521182746e-106,0.9789416846652268,2.1572616,2.5268261
Ralyl,21.620049,0.44001606,1.1635690684478844e-103,1.3082563526114038e-101,0.9964002879769619,2.6108742,2.8963683
Kcnma1,21.069561,0.24490604,1.5132491115084964e-98,1.5498068128162263e-96,0.9996400287976962,2.7359383,2.8955142
C130071C03Rik,20.969501,0.3354395,1.2456302388279152e-97,1.227123732422472e-95,0.9748020158387329,1.4929551,1.6777215
Thrb,20.954994,0.60817593,1.6894995177552768e-97,1.6332881319308954e-95,0.9150467962562995,1.1835043,1.4937642
Kcnq5,20.642935,0.7704569,1.1298888144254263e-94,1.0625063542196917e-92,0.9622030237580994,1.9429194,2.4158423
Gm11867,20.321152,0.9198799,8.359100284038528e-92,7.266095238495339e-90,0.6436285097192225,0.26328072,0.45097563
Satb2,20.159023,0.9078942,2.24261406674421e-90,1.8707741860001698e-88,0.71886249100072,0.5797285,0.9058106
Foxp1,20.033188,0.38980573,2.829529476162136e-89,2.268887821815592e-87,0.9821814254859611,1.6713593,1.8960261
Pcdh7,20.006504,0.69819915,4.8339082601574745e-89,3.816942522371673e-87,0.9359251259899208,1.5637137,1.9639357
Tmem178b,19.914244,0.482375,3.062365098980202e-88,2.3291988664596478e-86,0.9514038876889849,1.6774876,1.9572823
Sv2b,19.908052,0.6384224,3.465308528334964e-88,2.6164344100070706e-86,0.8828293736501079,1.1447915,1.4664791
Pam,19.712326,0.49505204,1.6901726371179443e-86,1.2057341902308977e-84,0.9245860331173507,1.2707516,1.5288723
Adcy8,19.525806,0.6451211,6.626198167072609e-85,4.600093546322085e-83,0.8347732181425486,0.80813,1.0801079
Oxr1,19.454388,0.3938243,2.6752676573432765e-84,1.8326469303019108e-82,0.9935205183585313,2.2976854,2.5463643
Rims2,19.26716,0.3411641,1.013457509383348e-82,6.552002798163345e-81,0.9874010079193665,1.9129347,2.1178238
Celf2,19.235756,0.14502908,1.858118464843651e-82,1.186443049403872e-80,1.0,4.3160253,4.415274
Hcn1,19.203808,0.65673506,3.439274921824439e-82,2.1825680853590184e-80,0.9463642908567315,1.6207019,2.000852
Snhg11,18.801872,0.6070149,7.289738595349543e-79,4.143134946719542e-77,0.9859611231101512,2.2705672,2.6552105
Slc8a1,18.694317,0.50135887,5.507042477176505e-78,3.062626203436224e-76,0.9868610511159107,2.413339,2.7342322
Ptprn2,18.527754,0.33272415,1.233281193934006e-76,6.749767550292781e-75,0.9911807055435565,2.021438,2.224412
2210408I21Rik,18.463621,0.42656258,4.052412446424276e-76,2.183237205511079e-74,0.9157667386609071,1.068382,1.2720015
Hivep3,18.255465,0.2807262,1.872086997375224e-74,9.780236313560261e-73,0.986321094312455,1.6850691,1.846316
Cacnb4,18.245321,0.37383357,2.2540626888944274e-74,1.1600012166131322e-72,0.9728221742260619,1.6245083,1.8376149
Adgrb3,18.227636,0.22086668,3.1149729822928987e-74,1.595112897467215e-72,0.9994600431965442,3.616011,3.7652814
Cntn3,18.162226,0.5493304,1.02771887632949e-73,5.23680988017352e-72,0.8914686825053996,1.2506614,1.536385
Msra,18.057657,0.3246708,6.867525555992252e-73,3.4652528951797005e-71,0.9870410367170627,1.8183995,2.010192
Asap1,18.038107,0.538769,9.783863224636054e-73,4.865590442097853e-71,0.8844492440604752,1.097544,1.3611832
Camk4,17.997845,0.49995384,2.0255180088660871e-72,1.0024860422828137e-70,0.8878689704823615,1.0604168,1.3000156
Homer1,17.922571,0.46553913,7.861064024998109e-72,3.853784183629405e-70,0.9197264218862491,1.1430775,1.3737206
Khdrbs2,17.84138,0.44793022,3.3726227590041513e-71,1.6302060663149038e-69,0.9658027357811375,1.6390786,1.8963459
Tenm3,17.773272,0.70891404,1.1385225118716371e-70,5.35312584672737e-69,0.9398848092152627,1.5628545,1.9693949
Marchf1,17.616207,0.34539735,1.849989269202545e-69,8.467384513553594e-68,0.9920806335493161,2.400713,2.6206315
Grm7,17.393513,0.20835333,9.239371480604502e-68,4.066896110441403e-66,0.9991000719942404,3.2297366,3.3688204
Ntm,17.226353,0.6195644,1.6844300916014138e-66,7.259893694802094e-65,0.959143268538517,1.9982212,2.3791797
Kcnh7,17.171412,0.512218,4.347249245618825e-66,1.8505327652955194e-64,0.980381569474442,2.1558237,2.475637
Gm57223,17.162136,0.69347286,5.100321844694408e-66,2.1533767004701617e-64,0.6801655867530597,0.37259978,0.5482122
Npas2,16.955889,0.63843477,1.7410632591398866e-64,7.090377304150782e-63,0.7447804175665946,0.5808433,0.80017084
Rbfox1,16.949694,0.18607493,1.9346205517354077e-64,7.847731367510218e-63,0.9996400287976962,4.0230365,4.149851
Car10,16.937231,0.62288254,2.3911715670337602e-64,9.661827613045787e-63,0.8777897768178545,1.4309176,1.7751135
