names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Cmss1,20.760643,1.5161024,9.824530517252607e-96,2.5939216698176195e-92,0.9793956043956044,0.71814543,1.3875369
Lars2,18.703804,1.4262446,4.609592331597605e-78,6.085238076750287e-75,0.9587912087912088,0.5735195,1.1253977
Hexb,18.464506,1.8127176,3.9865068029145354e-76,4.677944260620045e-73,0.8708791208791209,0.26548842,0.72667885
Hivep3,17.25546,0.855817,1.0180538206925303e-66,8.959722000278177e-64,0.989010989010989,1.3003085,1.7635143
Camk1d,17.061285,0.7450151,2.8814747442591265e-65,2.3408657518554333e-62,0.9986263736263736,1.8589796,2.3104692
Phactr1,16.841568,0.5920404,1.2098751386962483e-63,7.516171376335928e-61,1.0,2.852965,3.2437305
Rbfox3,16.798788,0.8745385,2.490808948895492e-63,1.3844964899623838e-60,0.9931318681318682,1.184559,1.6410304
Meg3,16.494009,0.4857275,4.051565387157334e-61,1.9449355478985727e-58,1.0,3.7253838,4.0551515
Ank3,16.30338,0.42718163,9.338346956646341e-60,4.10926175871425e-57,1.0,2.5416317,2.8173468
Dscaml1,15.983488,1.2191825,1.66559391683615e-57,6.514939761372807e-55,0.9532967032967034,0.8709607,1.443213
Kalrn,15.018706,0.44434762,5.537771547680442e-51,1.6245668143070316e-48,1.0,2.621486,2.9100237
Prkce,14.869935,0.5450983,5.166353954725518e-50,1.4358385293646367e-47,0.9972527472527473,1.9336073,2.2648652
Myt1l,14.831411,0.62404764,9.178216590470065e-50,2.4854139849219067e-47,1.0,1.9927261,2.3762293
Erbb4,14.698461,1.467916,6.594158984978716e-49,1.6985588546429322e-46,0.8846153846153846,0.5375421,1.0882179
Frmd4a,14.115789,0.49231094,3.0359747437127016e-45,6.821899844329753e-43,1.0,2.343911,2.657021
Naaladl2,13.828816,0.8701271,1.7080713481996418e-43,3.4690272131416184e-41,0.989010989010989,1.1674087,1.6186297
Shisa9,13.398606,0.83758086,6.160940605580962e-41,1.1218223057851816e-38,0.9862637362637363,1.4136176,1.8808626
Anks1b,13.368454,0.33214754,9.24417098483975e-41,1.6442867660148604e-38,1.0,3.0413206,3.2616765
Grid1,13.34788,0.6440344,1.2186737498562401e-40,2.1099038479068447e-38,0.9958791208791209,1.6741587,2.0506816
Gas7,13.114117,0.99967176,2.7334901569862793e-39,4.441290699681861e-37,0.929945054945055,0.6634556,1.0586762
Csmd2,12.941153,0.6600534,2.6364421274174523e-38,4.0352848271964806e-36,0.9917582417582418,1.4581621,1.8263831
