names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Cmss1,7.1886106,2.2470098,6.545387359211603e-13,1.347741245853388e-09,0.9404761904761905,1.2995187,2.6146708
Naaladl2,7.1865845,3.4515338,6.643210084305055e-13,1.347741245853388e-09,0.8452380952380952,0.35930812,1.7456728
Ptprm,6.337648,2.3600218,2.3329933486037077e-10,2.1035823359910099e-07,0.9047619047619048,1.266359,2.6447852
Dpp10,6.2748384,2.429757,3.4999703984872446e-10,2.840225978372399e-07,0.9523809523809523,0.8798222,2.1517222
Kcnip4,6.0013146,2.3465686,1.957260366641597e-09,9.926979922060352e-07,1.0,1.6738852,3.137119
Dlg2,5.926349,2.5365703,3.0974380522847872e-09,1.2420278492909484e-06,0.9761904761904762,1.2221555,2.700895
Tenm2,5.920271,2.4153237,3.214120127555135e-09,1.2420278492909484e-06,0.9285714285714286,1.0044461,2.3253834
Ptprd,5.883801,2.2711868,4.00950075470954e-09,1.4146564619333879e-06,0.9761904761904762,1.4742936,2.8482623
Nkain2,5.8696184,2.7215183,4.3679983314875425e-09,1.4769294358342253e-06,0.9404761904761905,0.94887066,2.4370775
Fgf14,5.841253,2.5679264,5.180972151870726e-09,1.6817435604972377e-06,0.9166666666666666,0.8484038,2.1884525
Cntnap2,5.823018,2.423624,5.779437789602884e-09,1.7370421356528666e-06,0.9047619047619048,0.801459,2.0271828
Dock4,5.78047,2.1162946,7.449235045082739e-09,2.1589479425302293e-06,0.8690476190476191,1.1652794,2.3578587
Lars2,5.7561564,1.9393013,8.605062511277402e-09,2.4079338716902107e-06,0.8809523809523809,1.0626469,2.1119022
ENSMUSG00000121513,5.7379217,2.1605923,9.584548442649956e-09,2.592620353736813e-06,0.9047619047619048,1.7366328,3.087222
Nrg1,5.6244597,2.3718724,1.860893434480906e-08,4.314614348803587e-06,0.8571428571428571,0.65610313,1.7577976
Phactr1,5.5798855,2.3089788,2.40676845843497e-08,5.0079297538973795e-06,0.8571428571428571,0.68092984,1.7638705
Fut8,5.427928,2.172164,5.7012054546479504e-08,9.843677077546409e-06,0.8214285714285714,0.85543597,1.9594258
Lrrtm4,5.4036145,2.3560543,6.531116219655328e-08,1.0600001624500598e-05,0.9404761904761905,1.0647286,2.372826
Lrp1b,5.332701,2.203336,9.676250834686429e-08,1.4815618023298182e-05,0.9523809523809523,1.0855747,2.3057692
Grm7,5.251657,2.3563032,1.5073695140203616e-07,2.0962042607771878e-05,0.8333333333333334,0.71954125,1.8554333
Galntl6,5.211135,2.3960958,1.8768883093854183e-07,2.4968768246987983e-05,0.7619047619047619,0.5437759,1.5692542
Pcdh9,5.2070827,2.2305572,1.9183253671633275e-07,2.5108403797629683e-05,0.9880952380952381,1.6817777,3.0695872
Nalf1,5.154404,2.2435699,2.544387108864766e-07,3.1765694443750116e-05,0.8809523809523809,0.8262032,1.9577799
