names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Naaladl2,24.360765,1.8127279,4.4583349220501873e-131,4.2621681854799794e-128,0.9407854984894259,0.75358915,1.5995528
Dpp10,22.986885,1.8256788,6.305421992693143e-117,4.636910326934343e-114,0.9474320241691843,0.8117191,1.6932688
Rbfox1,22.205431,0.78103477,3.043642433835357e-109,1.3226009848848189e-106,0.9897280966767371,3.2630413,3.78828
Cmss1,21.201078,1.278893,9.333171059681419e-100,3.186611261805513e-97,0.9468277945619336,1.1243094,1.7988244
Dscaml1,20.462313,1.0337931,4.667153330993096e-93,1.274799595551257e-90,0.9069486404833836,1.2027724,1.7525121
Ank3,20.3149,0.5377018,9.494255223725162e-92,2.327309742020835e-89,0.9697885196374623,2.615537,2.965225
Erbb4,19.535412,1.6723031,5.490079876654738e-85,1.0711257881799857e-82,0.8205438066465257,0.5411748,1.1904336
Cacna1c,19.204494,0.67325205,3.3941328259683e-82,5.692615757238061e-80,0.9262839879154079,2.0267508,2.4430308
Lars2,18.648771,1.1973584,1.292142061281485e-77,1.8716481978562114e-75,0.9141993957703928,0.92004174,1.4954476
Frmd4a,18.3713,0.72344965,2.230085776089644e-75,3.135238238149558e-73,0.938368580060423,2.0257459,2.4737897
Dpp6,17.588081,0.60590005,3.0400209726390836e-69,3.544219572979225e-67,0.9335347432024169,2.0346553,2.408767
Dlgap1,17.442375,0.45553228,3.933830721342008e-68,4.372956011166232e-66,0.9824773413897281,3.208715,3.5134652
Tnr,17.118195,0.7791513,1.0858972120508275e-65,1.1534641496895456e-63,0.9003021148036254,1.4911039,1.9325194
Dab1,16.975382,0.53998834,1.2493902347683885e-64,1.2982794178680211e-62,0.9637462235649547,3.092788,3.4528134
Grin2a,16.801159,0.5304854,2.3931889845609821e-63,2.310998655798282e-61,0.9486404833836858,2.7243965,3.071715
Nalf1,16.638535,0.58674634,3.664749970180678e-62,3.4014572538764355e-60,0.9764350453172206,2.8997376,3.287876
Hexb,16.508244,1.3059165,3.20059881915373e-61,2.914069020105682e-59,0.7987915407854985,0.52819556,1.0008055
Kcnq1ot1,16.086397,0.70668775,3.1779875204521617e-58,2.7126393478145235e-56,0.9039274924471299,1.466701,1.8629539
Dlgap2,15.936382,0.5128253,3.5427717380576053e-57,2.9197325703302332e-55,0.9226586102719033,2.288699,2.6133597
Plxna4,15.87371,0.58099747,9.637185034636887e-57,7.7421419269856e-55,0.9226586102719033,2.0072305,2.3643847
Anks1b,15.499757,0.5145228,3.482060129278977e-54,2.502894348564437e-52,0.9667673716012085,2.5658605,2.8991802
Prkce,15.479744,0.45985374,4.753640731848696e-54,3.366281881220262e-52,0.9486404833836858,2.3302543,2.6220925
Csmd1,15.46939,0.56881577,5.583387113635082e-54,3.9247927063493664e-52,0.9921450151057402,3.5187106,3.9032829
Slit3,15.272869,0.502474,1.1595673709365811e-52,7.698238934828969e-51,0.9172205438066465,2.2190852,2.5348837
Kirrel3,15.15701,0.64655346,6.809941640352121e-52,4.459112471353855e-50,0.9148036253776435,2.1843429,2.5909963
Slc35f3,15.0797615,0.7843684,2.2006286251826702e-51,1.4119469568286127e-49,0.8598187311178248,1.0522419,1.4375924
Hivep3,15.051418,0.79735714,3.379104984944138e-51,2.1393538845076796e-49,0.8719033232628399,1.0568941,1.4499251
Ctnnd2,14.735279,0.6484074,3.826124368482588e-49,2.35985477178668e-47,0.9589123867069487,2.0354376,2.436438
Galntl6,14.689612,1.0492697,7.514230413520097e-49,4.546584984383046e-47,0.8761329305135952,0.8914366,1.3805816
Gria1,14.584194,0.47658324,3.540781309025006e-48,2.0640164216023816e-46,0.9570996978851963,2.6925728,3.0036848
Csmd2,14.553856,0.798816,5.520192994548008e-48,3.1600625765196977e-46,0.8561933534743202,1.0274148,1.4160193
Myt1l,14.279508,0.52262366,2.9366805709571395e-46,1.5772284414803512e-44,0.9305135951661632,1.8247675,2.136776
Ctnna2,14.237947,0.66339976,5.326843691393949e-46,2.8291458716514526e-44,0.9583081570996979,2.2359264,2.6555614
Setbp1,14.101179,0.62750906,3.7347830574163813e-45,1.9299743799405736e-43,0.9003021148036254,1.4017184,1.7458459
Rbfox3,14.087036,0.54832536,4.563134330286246e-45,2.3328109196543593e-43,0.8851963746223565,1.3591062,1.6544595
Auts2,14.063668,0.47543138,6.350748701057944e-45,3.229423275644359e-43,0.9661631419939577,3.083977,3.4005868
Gm11867,14.047327,3.1108365,7.99965553193213e-45,4.046386607686305e-43,0.4096676737160121,0.04074665,0.30695027
Kalrn,14.039374,0.36710316,8.94997889763752e-45,4.5032525400744574e-43,0.9534743202416919,2.7139916,2.9534466
Kcnq3,13.985869,0.6142249,1.901388741956095e-44,9.516898624659826e-43,0.913595166163142,1.6905597,2.0502295
Nkain2,13.9591465,0.582218,2.7672935693778125e-44,1.3778815897527024e-42,0.9854984894259818,3.4179974,3.8106139
Nav2,13.908938,0.59549725,5.590281040032393e-44,2.7266880991178408e-42,0.8942598187311178,1.4947348,1.8286144
Grik4,13.770087,0.9684471,3.857466576830877e-43,1.853134697211215e-41,0.8193353474320242,0.71342736,1.1108409
Rora,13.768728,0.79634535,3.93072993694001e-43,1.878888909857325e-41,0.888821752265861,1.3245496,1.7568469
Clstn2,13.744752,0.5492141,5.47602122129721e-43,2.604515565950315e-41,0.9202416918429003,2.087915,2.4285688
Slc24a2,13.667098,0.5347314,1.59634697137639e-42,7.554988636811034e-41,0.9274924471299094,1.9590706,2.2850678
Camk1d,13.630426,0.5459174,2.6403397935036606e-42,1.2373357071517155e-40,0.9758308157099698,2.0861073,2.424606
Celf4,13.617874,0.56372136,3.135622455689693e-42,1.4622707647021201e-40,0.9196374622356496,1.5230116,1.8406136
Phactr1,13.549099,0.71864665,8.0208230797713e-42,3.722284885563769e-40,0.9601208459214502,1.780128,2.2098117
Nrg1,13.500945,1.1887728,1.5438245538241463e-41,7.129933688192676e-40,0.9335347432024169,1.2138022,1.8553755
Dscam,13.457101,0.5459934,2.796770130461361e-41,1.2731963070100292e-39,0.9051359516616314,1.7881382,2.1124485
Pcdh15,13.41421,1.2017504,4.992231725660602e-41,2.2512139291186485e-39,0.7969788519637462,0.677583,1.1722153
