names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_20 (for_DEGs),mean_expr_Rest (for_DEGs)
Dcc,25.357992,3.3805351,7.335656608007472e-142,1.9710909305716078e-137,1.0,0.843699413647973,4.3977427,2.1641402
Oxr1,24.793875,2.4871104,1.0438053969204327e-135,1.4023525507626015e-131,1.0,0.853699773373143,3.641732,2.0317738
Cntn5,24.528236,3.5805745,7.384370452009021e-133,6.613934468182747e-129,1.0,0.7640922335335804,4.1138716,1.7968413
Il1rapl2,24.064379,5.0096765,5.903018721410501e-128,3.965352826107504e-124,0.9823788546255506,0.49883089319759705,3.6632092,0.7789283
Chsy3,23.82652,3.1994762,1.7740152003294595e-125,9.533557686570514e-122,1.0,0.700420878448865,3.1561346,1.2375357
Camk2d,23.620523,3.2094367,2.371967502062483e-123,1.0622461130069819e-119,1.0,0.5560631677398468,2.4869938,0.7847713
Tafa2,23.476704,3.0579364,7.056716588001786e-122,2.708771067422971e-118,1.0,0.725529695312781,3.4551728,1.5437422
Satb1,23.044783,3.24155,1.6592399380705943e-117,5.572972141994609e-114,0.9911894273127754,0.46030432749379474,1.9116144,0.47587565
Reln,22.832504,4.2652507,2.181014723527753e-115,6.511540624576747e-112,0.986784140969163,0.2853699773373143,2.248123,0.36496645
Epha3,22.773506,3.054613,8.395585148257928e-115,2.255893729336905e-111,1.0,0.5897334436490521,2.5050774,0.8558389
Fstl4,22.599953,3.3191206,4.338281120795039e-113,1.0597237610523881e-109,0.9823788546255506,0.5127162847584446,2.2600765,0.62060505
Lingo2,22.202497,2.2921283,3.24895694782166e-109,7.274956098997334e-106,1.0,0.8817943091478111,4.1441374,2.6153212
Cacna2d3,22.159288,2.5444324,8.488061903493016e-109,1.7544171026681335e-105,1.0,0.743048311090327,3.0768783,1.5143965
Unc13c,22.15582,4.5414367,9.1674122084185e-109,1.7594883288586076e-105,0.933920704845815,0.22223821000755423,1.9387081,0.22753416
Vwc2l,22.145212,3.7382863,1.1601514861010965e-108,2.0782180287690977e-105,0.973568281938326,0.30486708154969605,1.8774709,0.3470527
Cntnap3,22.068924,3.9665334,6.28704424657267e-108,1.0558304931587979e-104,0.9427312775330396,0.2034965286521098,1.4430476,0.18800646
Necab1,21.771387,3.06641,4.333193939602702e-105,6.8489953621838e-102,0.986784140969163,0.403036080434548,1.7160729,0.43481073
Cpa6,21.761164,6.6325617,5.415541801866626e-105,8.084200456453124e-102,0.8546255506607929,0.06108133386093025,1.6515118,0.04160232
Nwd2,21.565277,2.9239464,3.806246793432178e-103,5.382834281027506e-100,0.9955947136563876,0.5286161372711249,2.0711484,0.64901614
Inpp4b,21.133299,2.8083577,3.930976164886355e-99,5.281266477524818e-96,0.9955947136563876,0.5872513399762581,2.4011118,0.88897663
Prickle2,20.981247,1.9421476,9.730945098444511e-98,1.2450975942628763e-94,1.0,0.808770099643872,2.8499625,1.6560179
Csmd1,20.967722,1.4012215,1.2931159188583235e-97,1.579364760896507e-94,1.0,0.9429116155257383,4.5281553,3.574473
Hs6st3,20.914246,2.7104986,3.972606511855696e-97,4.6410407379809804e-94,1.0,0.7917550991042843,3.7182117,1.9657353
Lef1,20.477934,5.34368,3.3872135943448266e-93,3.792267886668562e-90,0.8149779735682819,0.03438972624914565,0.8580731,0.032909524
Fhod3,20.418694,2.8920362,1.1407550577687662e-92,1.22608353608987e-89,0.9515418502202643,0.3749775171768769,1.4542742,0.3660624
Pex5l,20.407877,2.4783165,1.42332256149467e-92,1.4709491241292994e-89,1.0,0.7771862297204936,3.2314866,1.6796811
Kcnma1,20.13226,1.5536605,3.8502850658238023e-90,3.8317466562476133e-87,1.0,0.8553545091550055,3.2118256,2.209992
Pcdh15,20.122568,2.756321,4.681788795286717e-90,4.49284517604836e-87,1.0,0.7397388395266017,3.3246524,1.6023769
Rspo2,20.051743,2.7902055,1.9489922017932318e-89,1.805842084902901e-86,0.986784140969163,0.3413791863016655,1.3520026,0.3465667
Cntn3,19.915327,2.3279092,2.9968717936355847e-88,2.684198169832939e-85,1.0,0.659735961725242,2.3840551,1.0857399
Grm7,19.647547,1.580054,6.0674855132381736e-86,5.25913986260354e-83,1.0,0.8912191086010288,3.726285,2.6778753
Ntng2,19.630262,2.668155,8.527443812974881e-86,7.160387976707346e-83,0.9427312775330396,0.3356955286161373,1.0442482,0.25439566
Nlgn1,19.525188,1.2993541,6.706824414176786e-85,5.300363882615596e-82,1.0,0.9537393431418396,4.2736,3.3931046
Tenm2,19.494848,1.853764,1.2141553725915657e-84,9.321244246152963e-82,1.0,0.9392783913090399,4.6199284,3.3604317
5730522E02Rik,19.435541,2.0497656,3.8632371064676554e-84,2.883477251410719e-81,1.0,0.745602359797115,2.8296528,1.5789334
Tenm4,19.429634,1.9964713,4.334372260149977e-84,3.147691422438645e-81,1.0,0.7448829094571747,2.775841,1.5628206
Arpp21,19.380648,1.7873644,1.1242147374035166e-83,7.949381577376971e-81,1.0,0.7963955537968992,3.0152617,1.8898773
Rasgef1b,19.293087,2.3239825,6.139444352339209e-83,4.229919737111655e-80,1.0,0.5401273427101694,1.860164,0.73400974
Schip1,19.238764,1.9621671,1.7533896365793494e-82,1.177839488372178e-79,1.0,0.8308931975970358,3.2122462,1.9624832
