names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Mir99ahg,15.12154,0.98931664,1.167784566523882e-51,3.110978085219622e-48,0.8962834917891098,1.7427512,2.3376184
Naaladl2,14.50632,0.6973546,1.104918961626027e-47,1.962336075847824e-44,0.9671564390665515,2.3470685,2.7930872
Dpp10,13.902259,0.747597,6.137359099240975e-44,5.449974880125986e-41,0.9403630077787382,2.0482206,2.5128505
Ralyl,13.646198,0.9419899,2.1268976590641276e-42,1.6188729610705245e-39,0.8547968885047537,1.5218031,2.0641656
Tenm2,13.499789,0.6026132,1.5682406421880064e-41,1.0444482676972123e-38,0.9654278305963699,2.3245547,2.7082787
Celf2,12.200864,0.42954,3.075449129825654e-34,1.820665884856787e-31,0.9766637856525497,2.6054106,2.8839402
Cadm2,11.630023,0.43915847,2.900204473225879e-31,1.5452289433347482e-28,0.9956784788245462,3.3296728,3.624634
Il1rapl1,11.500127,0.44287768,1.317216530045194e-30,6.380117883709812e-28,0.9818496110630942,3.0872731,3.3821192
Grik2,10.706056,0.4341394,9.533742397451475e-27,3.628269963830104e-24,0.9766637856525497,2.782715,3.0674288
Brinp3,10.3527355,1.085144,4.066966594572357e-25,1.1404630534674482e-22,0.777009507346586,1.3038288,1.9010619
Lingo2,10.296774,0.50921774,7.286404563589688e-25,1.8486649292764694e-22,0.8617113223854796,1.7704772,2.0714793
Nlgn1,9.887232,0.4908083,4.7292237443701686e-23,1.0485185402337986e-20,0.9835782195332757,3.0985641,3.4256718
Nrg3,9.883274,0.44407177,4.9198505078537847e-23,1.0485185402337986e-20,0.9766637856525497,2.6324124,2.920985
Adgrl3,9.762787,0.8052169,1.626242532589637e-22,3.20911859764355e-20,0.8720829732065687,1.9181924,2.411444
Cntnap2,9.646613,0.43454158,5.08058328856034e-22,9.334257848775687e-20,0.8971477960242005,1.8855001,2.146435
Pcdh7,9.265977,0.84189266,1.932990123137796e-20,3.3222488309929604e-18,0.8046672428694901,1.6205208,2.1125717
Meis2,9.010662,1.2497084,2.04815354128053e-19,3.209577078806666e-17,0.4822817631806396,0.51119965,0.9504108
Erbb4,8.6128645,0.35339108,7.125716653363132e-18,9.259955690028968e-16,0.9939498703543648,3.3694203,3.6068668
Sgcz,8.353041,0.76044506,6.652774877418012e-17,7.233874397323096e-15,0.7605877268798618,1.4694409,1.8975492
Kcnip4,8.25231,0.29261073,1.553621180705596e-16,1.6230771864312583e-14,0.9809853068280034,2.7156992,2.9063
