names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Meg3,10.594774,0.49554572,3.1510121189081433e-26,3.3088778260654415e-22,0.9736842105263158,3.7075748,4.0439024
Snhg14,10.043842,0.5314575,9.778915961432818e-24,5.1344198255503016e-20,0.9649122807017544,2.3299134,2.6678476
Kcnq1ot1,8.569809,0.5709002,1.0365658654841063e-17,2.17699563068972e-14,0.9298245614035088,1.6570157,1.9883828
A330076H08Rik,7.866176,0.65208864,3.656459910475313e-15,6.399414253316876e-12,0.9166666666666666,1.1632261,1.4945995
C130071C03Rik,7.611602,0.6512776,2.7071989037840465e-14,3.5535369610795344e-11,0.9144736842105263,1.2468117,1.5879643
Dync2h1,7.050547,0.7869417,1.782154561492767e-12,1.8714405050235548e-09,0.8464912280701754,0.68786305,0.9959249
Sptbn4,6.833233,0.6559932,8.30219840157058e-12,6.227241815349476e-09,0.8530701754385965,0.75910676,1.0262474
Rbfox3,6.776589,0.5560659,1.2304622721228327e-11,8.614056213041245e-09,0.9320175438596491,1.2060434,1.4908236
Herc1,6.582751,0.43276915,4.618231712434739e-11,2.694225067348733e-08,0.9517543859649122,1.5407065,1.7835587
Scn8a,6.5465674,0.45932403,5.887453143961024e-11,3.253902392880774e-08,0.9320175438596491,1.3189038,1.5615667
Huwe1,6.3167615,0.5048336,2.6710149363059115e-10,1.2194925150499296e-07,0.8991228070175439,1.0793169,1.3235064
Ttc14,6.3012543,0.39984855,2.9524647740921766e-10,1.2918263580309144e-07,0.9232456140350878,1.3225257,1.5330055
Lars2,6.13843,0.6557517,8.334096840446222e-10,3.500654036861031e-07,0.8464912280701754,0.7128585,0.9700818
Rbm5,6.065633,0.6592989,1.3143492821011018e-09,4.949136600617921e-07,0.8377192982456141,0.71250534,0.97117865
Flnb,6.056587,0.86459357,1.390397514260021e-09,5.034677343877406e-07,0.7017543859649122,0.44352457,0.70129704
Dzip1,6.00382,1.1312165,1.92728205748927e-09,6.746129628564942e-07,0.6535087719298246,0.3082404,0.582667
Fus,5.9157314,0.49226636,3.3040410223807504e-09,1.0842417117506331e-06,0.8596491228070176,0.8745054,1.0872358
Birc6,5.7692757,0.4009622,7.961295878851109e-09,2.3886162292518714e-06,0.9057017543859649,1.2255658,1.4295884
Ccdc88a,5.7206006,0.43648878,1.0614806366616864e-08,3.096280045995658e-06,0.9298245614035088,1.431128,1.6692413
Ptprn2,5.6193743,0.35199362,1.916505327914134e-08,4.69517657976594e-06,0.9385964912280702,1.9136633,2.1251829
Sez6l,5.615282,0.62671125,1.9624203682759023e-08,4.69517657976594e-06,0.8114035087719298,0.7133313,0.9582013
Ubr5,5.614851,0.4841526,1.9673152034063555e-08,4.69517657976594e-06,0.8881578947368421,1.0175836,1.2444198
Uggt2,5.601067,0.7437659,2.130362546414928e-08,4.971319355534036e-06,0.7543859649122807,0.5254207,0.76890063
Bltp1,5.5476537,0.47907233,2.8952835202848732e-08,6.4688026056407345e-06,0.9078947368421053,1.0617834,1.2910197
Cmss1,5.523101,0.6251885,3.330681476330275e-08,7.286559621446711e-06,0.8706140350877193,0.88331026,1.1595571
Nwd2,5.503502,0.9441606,3.723207597598454e-08,7.666157447525758e-06,0.6951754385964912,0.5064195,0.8191691
Usp34,5.486487,0.3525061,4.100053860074729e-08,8.279743381662447e-06,0.9298245614035088,1.5190233,1.7147412
Ryr3,5.4731336,0.5556058,4.421460821884128e-08,8.703263208896701e-06,0.9407894736842105,1.7748117,2.1042225
Camta1,5.47098,0.5582357,4.475537694318844e-08,8.703263208896701e-06,0.8947368421052632,1.0334266,1.2991475
Macf1,5.4093823,0.36772117,6.324243026707428e-08,1.185908500418834e-05,0.9451754385964912,1.701857,1.9148496
Dlg4,5.3617845,0.74587786,8.240385469403266e-08,1.4560279225655868e-05,0.7017543859649122,0.40186954,0.604026
Tia1,5.360061,0.43964028,8.319367236828417e-08,1.4560279225655868e-05,0.8947368421052632,1.0787218,1.2898937
A830082K12Rik,5.3482156,0.79060763,8.882555701092638e-08,1.5044470551157062e-05,0.7324561403508771,0.51705277,0.7752853
Atrx,5.3116016,0.44717154,1.086658354814927e-07,1.7829686537361796e-05,0.9166666666666666,1.1148509,1.3333391
Nr2f1,5.3010483,0.96296656,1.1513956487559871e-07,1.8319402587252457e-05,0.6425438596491229,0.30628586,0.52979064
Tcf4,5.257973,0.6346518,1.4565174258816534e-07,2.2828193267437673e-05,0.9495614035087719,2.0266154,2.4184852
Gucy1a2,5.222436,0.4632224,1.7658444100162914e-07,2.7269311984678054e-05,0.8991228070175439,1.1519083,1.382196
mt-Co3,5.204129,0.74731994,1.9490836754379666e-07,2.9662793733005925e-05,0.7982456140350878,0.6303821,0.9060078
Ptprs,5.1819453,0.5062173,2.1958340256684415e-07,3.294064729077758e-05,0.875,0.9802102,1.2133863
Grin1,5.162777,0.37704018,2.4331290713686134e-07,3.5986321659777194e-05,0.9078947368421053,1.2298797,1.4216269
Cox16,5.146193,0.51505375,2.6582582789636557e-07,3.876995859360743e-05,0.8793859649122807,1.0272295,1.2705284
Srsf5,5.142532,0.5957278,2.710607108204505e-07,3.899189759350069e-05,0.8135964912280702,0.59984183,0.80735874
Tshz2,5.109579,1.1739255,3.2287718712309395e-07,4.581801813485959e-05,0.581140350877193,0.63443595,1.0982591
Rora,5.0736113,0.4373483,3.90335831123124e-07,5.40219162899912e-05,0.9166666666666666,1.4958823,1.7386507
Gm47283,5.0708113,0.98102856,3.961229934605582e-07,5.40219162899912e-05,0.5964912280701754,0.23706825,0.42400232
St6galnac5,5.050997,0.5988716,4.395101988823428e-07,5.8421475929917494e-05,0.8530701754385965,1.0996841,1.3947424
Rb1cc1,5.0389357,0.38842946,4.6812734582854714e-07,6.144756573181966e-05,0.8706140350877193,0.96877867,1.1441593
Tenm3,5.0251517,0.751958,5.030345133066192e-07,6.521438795349145e-05,0.8706140350877193,1.5934745,2.0285375
Akap9,4.988969,0.6456882,6.070250307820108e-07,7.679963672580596e-05,0.7324561403508771,0.51762176,0.72308004
Unc80,4.9583855,0.3519349,7.1081505759325e-07,8.886034428317522e-05,0.9385964912280702,1.700344,1.9039531
Zmynd8,4.948909,0.4884509,7.463074228822519e-07,9.219969703160621e-05,0.868421052631579,0.85122347,1.058991
mt-Nd4,4.9321094,1.027711,8.134634283309282e-07,9.707022114662586e-05,0.5855263157894737,0.30211276,0.5418055
Taf1,4.861466,0.7998946,1.1651955924319578e-06,0.0001327795395264972,0.6710526315789473,0.35161528,0.5501883
Rptor,4.861251,0.52367586,1.1664642337252704e-06,0.0001327795395264972,0.8157894736842105,0.5938573,0.77281195
Fryl,4.857805,0.5591185,1.1869441423801345e-06,0.0001327795395264972,0.8026315789473685,0.710381,0.9260796
Rian,4.8558664,0.27886474,1.1986156629538545e-06,0.0001327795395264972,0.9517543859649122,2.0105484,2.1800249
Srrm3,4.8554354,0.5164929,1.2012242886408184e-06,0.0001327795395264972,0.8267543859649122,0.739768,0.9427427
Kalrn,4.852636,0.27370664,1.2183139728968858e-06,0.00013326578155614788,0.9583333333333334,2.5725095,2.7489479
mt-Co1,4.8472514,0.8477232,1.251838467748356e-06,0.00013448454336732738,0.6754385964912281,0.42558807,0.6702375
Ubr2,4.84359,0.64024043,1.2751401320425905e-06,0.00013448454336732738,0.7324561403508771,0.44455686,0.6272723
B830012L14Rik,4.842728,0.40235287,1.2806832050978705e-06,0.00013448454336732738,0.8421052631578947,0.9877573,1.1716373
2700054A10Rik,4.8343287,1.0578187,1.3359569186508667e-06,0.00013753807453679168,0.4824561403508772,0.14854315,0.28771892
Pnisr,4.8140836,0.4279632,1.4787708082362385e-06,0.00014931319478162248,0.881578947368421,0.97570443,1.1705867
Tenm4,4.7981453,0.5233051,1.6014140925975848e-06,0.00015817997092123034,0.9013157894736842,1.2710403,1.5445572
Bclaf1,4.796853,0.48639297,1.6117757250330109e-06,0.00015817997092123034,0.8508771929824561,0.8367751,1.0415834
Vps13a,4.7854385,0.443339,1.706145521182969e-06,0.00016589105664761443,0.9035087719298246,1.1240841,1.3414896
Ryr2,4.7751,0.2590123,1.7961770520244429e-06,0.00017304270847072177,0.9451754385964912,2.140857,2.3008811
Cplane1,4.741717,0.434214,2.1191447659117978e-06,0.00020230126533490718,0.8859649122807017,0.98396987,1.1827359
mt-Nd2,4.7395635,0.8182912,2.1417934958919915e-06,0.00020262138288614236,0.5899122807017544,0.33536735,0.5321566
Btaf1,4.733102,0.5208732,2.2111430918051095e-06,0.00020476112076424973,0.7894736842105263,0.67941415,0.8736682
Med13l,4.732025,0.4487402,2.2229090341038444e-06,0.00020476112076424973,0.8574561403508771,0.8438808,1.0328052
mt-Nd1,4.721687,0.92791677,2.338963644720707e-06,0.00021357788898445344,0.5877192982456141,0.30776003,0.52213466
Mical2,4.66612,0.44418228,3.0694038224337273e-06,0.00027315092829980145,0.8706140350877193,0.9474913,1.146961
Myt1l,4.660305,0.23455074,3.157412882561915e-06,0.00027862178722506443,0.9539473684210527,2.1799195,2.3253891
Kndc1,4.627137,1.0667808,3.707552345980721e-06,0.00032444172654286295,0.5263157894736842,0.20943396,0.39745694
Trio,4.608184,0.30576408,4.062012475663259e-06,0.00035252225625570147,0.881578947368421,1.1723887,1.3233724
Hs6st3,4.6006455,0.91808844,4.2118313180727605e-06,0.0003618184045916879,0.7521929824561403,1.027578,1.4794451
Rmst,4.5993533,1.032479,4.238040545164995e-06,0.0003618184045916879,0.6381578947368421,0.7238602,1.1547202
mt-Atp6,4.566401,0.91708726,4.961691935660985e-06,0.00041682181613100804,0.543859649122807,0.27386338,0.466799
Ylpm1,4.5588627,0.38011953,5.143134472384658e-06,0.0004286353578929468,0.9035087719298246,1.1165503,1.3011637
Zfp638,4.55434,0.42167082,5.255031627543215e-06,0.0004345124970144197,0.9035087719298246,1.0751296,1.2769504
Smg1,4.5468016,0.3472229,5.446724823161343e-06,0.00044565349477737094,0.868421052631579,1.0223458,1.1829486
Ube2e2,4.5323715,0.35687864,5.83251286414502e-06,0.0004711324429722066,0.9605263157894737,1.865274,2.0781188
Hdac8,4.5035114,0.55272007,6.683983587577989e-06,0.0005277331703244847,0.7916666666666666,0.6758909,0.88238615
Vps13d,4.491881,0.49100098,7.0596894254083914e-06,0.0005491392493052853,0.7785087719298246,0.6536834,0.83145326
Dscaml1,4.478743,0.50367177,7.508386834372409e-06,0.0005755151105674793,0.8179824561403509,0.9352288,1.1614285
Ppp6r3,4.4668975,0.5517439,7.936219996122426e-06,0.0005995557279085006,0.7390350877192983,0.5398107,0.7173941
Rab40c,4.456559,0.65926415,8.328558343441059e-06,0.0006247013654605326,0.6842105263157895,0.38916877,0.560385
Dlgap1,4.4496675,0.34635082,8.600343914802894e-06,0.0006405121379386184,0.9692982456140351,2.648722,2.8735778
Smarcc2,4.447944,0.6399919,8.669603164336215e-06,0.0006411232593570041,0.6644736842105263,0.35376996,0.50765675
Tnrc6c,4.436314,0.30970252,9.151236595106231e-06,0.0006720079404560177,0.918859649122807,1.482129,1.6519226
Chd8,4.4274836,0.5271784,9.533885763742498e-06,0.0006952453778129164,0.7763157894736842,0.57908577,0.7563166
Srcap,4.425114,0.5374207,9.639119875585128e-06,0.0006980717090587546,0.7456140350877193,0.5353788,0.70690805
Gse1,4.4203763,0.66514343,9.852926319638145e-06,0.0007086683512501381,0.7236842105263158,0.47460064,0.6745381
Grik4,4.407238,0.5089764,1.0469704289089328e-05,0.0007479072431273948,0.8574561403508771,0.95642173,1.1879144
Pacsin1,4.3689013,0.39549908,1.2487321079878633e-05,0.0008752827666679771,0.881578947368421,0.99117637,1.1721145
Hnrnpr,4.3671784,0.4676692,1.2586201101501241e-05,0.0008752827666679771,0.7872807017543859,0.6458169,0.8131584
Runx1t1,4.364163,0.45708576,1.2761041452368117e-05,0.0008816032650744578,0.8771929824561403,1.1442685,1.3706523
Tmem132d,4.3266873,0.79137725,1.5136842876136327e-05,0.0010389018760935136,0.6732456140350878,0.61030555,0.89834267
Snhg11,4.3077345,0.15448631,1.649352087721079e-05,0.0011246653424129252,0.9692982456140351,3.0127177,3.114796
Gm19951,4.296104,2.2464755,1.7382591617417274e-05,0.0011626407297738776,0.29385964912280704,0.038785215,0.17198512
Lhx9,4.2945967,3.6495829,1.7501130791052448e-05,0.00116316059770153,0.23903508771929824,0.010045919,0.11930082
Dgkg,4.276505,0.4641801,1.89850322569793e-05,0.0012460113983158727,0.8421052631578947,0.93702424,1.1447173
Smarca2,4.272413,0.47098717,1.933691593459432e-05,0.001253437989068981,0.8442982456140351,0.8276393,1.0242907
Bin1,4.2661667,0.6417608,1.988600182499086e-05,0.0012811221175719574,0.6710526315789473,0.42385867,0.6007915
Nipbl,4.2618594,0.3586316,2.0273298301988617e-05,0.0012902418513283786,0.8991228070175439,1.068449,1.2384099
Ide,4.2594905,0.6288989,2.0489362011778837e-05,0.001296137292082467,0.6842105263157895,0.4103478,0.579164
Aifm3,4.2476444,0.9895988,2.1602974208144237e-05,0.0013584001925731894,0.4868421052631579,0.17990364,0.3302905
Phf20l1,4.2230916,0.31369227,2.4097368462425105e-05,0.0014973163681889113,0.9254385964912281,1.3580314,1.5239044
Frmd4a,4.2189994,0.3560833,2.4538872224775903e-05,0.0015157805719551282,0.9539473684210527,2.0886233,2.3079784
Baz2a,4.189924,0.74200845,2.7904810602837728e-05,0.001713616468657304,0.618421052631579,0.30247322,0.46419308
Mycbp2,4.1858315,0.27783892,2.841238307375786e-05,0.001724615229234285,0.9583333333333334,1.9401407,2.1072323
Phactr3,4.1729093,0.5612892,3.0073490319836814e-05,0.0018149524244172781,0.6885964912280702,0.45784,0.618859
Specc1,4.1651554,0.50054866,3.111402876397018e-05,0.0018424968044556504,0.7916666666666666,0.69248086,0.88081515
Lrpprc,4.164725,0.55913347,3.117282823355108e-05,0.0018424968044556504,0.7258771929824561,0.49917775,0.6697858
Kifc2,4.1642942,0.69096786,3.123173328188799e-05,0.0018424968044556504,0.6030701754385965,0.29181927,0.4363472
Sfpq,4.1627865,0.37617,3.1438734965210477e-05,0.0018443472394953921,0.9057017543859649,1.0717373,1.2506275
Tasor,4.151156,0.503783,3.3079995117374834e-05,0.0019298501595975176,0.8048245614035088,0.7033403,0.89485496
Cdk14,4.142972,0.36902472,3.428340026133426e-05,0.00198900544831089,0.918859649122807,1.5501909,1.7569015
Cmip,4.1302648,0.5133489,3.623458003397906e-05,0.0020792312838077273,0.8377192982456141,0.7152641,0.9127647
Synj1,4.1147575,0.36991605,3.8758645856383474e-05,0.0022119811964015374,0.8596491228070176,0.9166125,1.0782244
Nfasc,4.088482,0.37635812,4.34205683410452e-05,0.002451394559942557,0.8706140350877193,1.0449506,1.2216152
Clasp2,4.0848203,0.24334666,4.411092800601075e-05,0.0024770527004872667,0.9210526315789473,1.4162762,1.5465667
Ksr2,4.071252,0.37720257,4.6761192633239155e-05,0.0025844172833770756,0.875,0.90092766,1.064273
Pkd1,4.0673747,0.3976727,4.754571508975615e-05,0.0026140186081546036,0.8157894736842105,0.6922478,0.8394151
Satb1,4.0566063,0.6144504,4.9790945613787254e-05,0.002697612668155792,0.7258771929824561,0.6231495,0.843279
Ccnl2,4.056391,0.578486,4.983685912029555e-05,0.002697612668155792,0.6710526315789473,0.38365126,0.52963287
Crocc,4.042176,0.978687,5.295747500201396e-05,0.0028372777805925954,0.4605263157894737,0.14340128,0.26533183
Lrrcc1,4.0316224,0.7630529,5.539310978640642e-05,0.0029485828813717945,0.5855263157894737,0.27570122,0.43096682
Srrm2,4.0171924,0.22445184,5.889565786766864e-05,0.003107855795318534,0.8881578947368421,1.1708586,1.2807282
Msi2,4.009008,0.5413216,6.0974343090742796e-05,0.003181342844142513,0.7258771929824561,0.5793352,0.7618325
Miga1,3.9978085,0.57053953,6.39316445918355e-05,0.0033071241372357864,0.6995614035087719,0.41649956,0.56942815
Dmxl1,3.9915626,0.29127243,6.563936208281203e-05,0.003378818339370633,0.9078947368421053,1.2395295,1.3870429
Cdr1os,3.9853168,0.25062934,6.739018953975667e-05,0.003441501451297081,0.9451754385964912,1.8407359,1.9888254
Ube4b,3.984886,0.49293417,6.75125510872487e-05,0.003441501451297081,0.7982456140350878,0.6166729,0.78849536
Nsd3,3.9831629,0.369494,6.800410279949757e-05,0.0034498119975725798,0.8903508771929824,1.0312164,1.203333
Atad2b,3.9814398,0.49640208,6.84990396430375e-05,0.0034582135350554656,0.7521929824561403,0.60238713,0.7728353
Pde4dip,3.9756248,0.2765672,7.019473309438492e-05,0.0035268655130341435,0.8969298245614035,1.1862006,1.323159
Zfp207,3.9736865,0.40538883,7.076873488476904e-05,0.003538773738214094,0.8464912280701754,0.81030625,0.97595465
Ncoa1,3.9702404,0.38167414,7.18001619231259e-05,0.003573334124904005,0.9100877192982456,1.2317724,1.4260951
Nova1,3.9678712,0.6244914,7.251749899336236e-05,0.0035920106458929156,0.7236842105263158,0.48860207,0.6786964
Camk1d,3.95861,0.20326045,7.538720120223258e-05,0.0037166244123222744,0.9649122807017544,1.8373657,1.957109
Dock4,3.9467645,0.4184894,7.921444280676314e-05,0.0038870601117468213,0.9144736842105263,1.5796909,1.8164915
Ubn2,3.9372878,0.34674793,8.240773651232412e-05,0.004023783005433307,0.8881578947368421,1.1532576,1.3237965
Sorbs1,3.9359956,0.3574303,8.285249684440688e-05,0.004023783005433307,0.9057017543859649,1.2635152,1.4472317
Clvs2,3.9351342,0.52611697,8.315026303961791e-05,0.004023783005433307,0.7412280701754386,0.5768975,0.7532851
Chd2,3.931688,0.47536087,8.4351471781001e-05,0.004055520547519705,0.8267543859649122,0.75645524,0.94467974
Hectd4,3.9181194,0.41632897,8.924250902067936e-05,0.0042213314739916845,0.8706140350877193,0.88748485,1.0671414
Dnaaf9,3.916181,0.24602516,8.996271920274745e-05,0.0042363162078387934,0.9166666666666666,1.3803309,1.5106331
Camk2a,3.9142425,0.3855623,9.068841734589546e-05,0.004251424422094858,0.8991228070175439,1.1988184,1.3927253
Stau2,3.9097197,0.337938,9.240327503346748e-05,0.0043125635161175195,0.8881578947368421,1.1862477,1.3545958
Grin3a,3.9064891,0.74600965,9.364687478634631e-05,0.00434756023513212,0.5789473684210527,0.42205015,0.63161516
Ehmt1,3.9056275,0.4009033,9.39811611632217e-05,0.00434756023513212,0.8442982456140351,0.8019547,0.96465194
Aak1,3.8976586,0.25808632,9.712718636484083e-05,0.0044733885263912,0.9254385964912281,1.3816223,1.5185015
