names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Kcnq1ot1,12.880583,0.81806797,5.789647961565892e-38,2.7535565705207384e-34,0.900497512437811,1.4716281,1.9340292
Grik4,11.936572,1.1705506,7.630329904212706e-33,1.8144924512217816e-29,0.8233830845771144,0.7121317,1.2051501
Lhx9,11.214845,2.6790087,3.447905413901366e-29,3.644052921892199e-26,0.5049751243781094,0.09233151,0.4820949
Ryr2,10.800112,0.39975095,3.43783710484708e-27,2.972791503755039e-24,0.9253731343283582,2.5209796,2.778422
Nkain2,10.7717905,0.471753,4.6781169123703406e-27,3.708187339205557e-24,0.945273631840796,3.4446626,3.762713
Clstn2,10.6104355,0.6009321,2.665028232055827e-26,1.8106963245225017e-23,0.9228855721393034,2.0951405,2.4688518
Eml6,10.345713,0.69925827,4.376469954383694e-25,2.601811387881106e-22,0.8930348258706468,1.4265653,1.814483
Cacna1c,9.209589,0.43471187,3.273767226209253e-20,1.5570036927851208e-17,0.9079601990049752,2.0295193,2.296056
Sntg1,8.986381,0.43081132,2.55505052462972e-19,9.347554073183806e-17,0.9104477611940298,2.0327117,2.2969291
Cntn5,8.936042,0.59396154,4.0336011467031405e-19,1.3702719324085812e-16,0.9203980099502488,2.0473971,2.4145644
Tnrc6c,8.897132,0.4830629,5.730856872227232e-19,1.8672498915433122e-16,0.917910447761194,1.6104472,1.8867496
Prkg1,8.857885,0.520399,8.154656432289192e-19,2.423971624497962e-16,0.9203980099502488,2.15163,2.4764926
Synpr,8.767543,0.55139905,1.826068217762022e-18,5.108694378633044e-16,0.9203980099502488,1.8358883,2.1661062
Frmpd4,8.688043,0.64744866,3.6873836378277795e-18,9.742886989727177e-16,0.9228855721393034,2.1956189,2.6033247
Dlgap2,8.606692,0.44037637,7.519879712514095e-18,1.933218806092813e-15,0.9303482587064676,2.322078,2.6011856
Otud7a,8.4287815,0.53095335,3.4928207394621197e-17,8.518900224041969e-15,0.8930348258706468,1.3806287,1.6680838
Snhg14,8.36987,0.44819495,5.768161279482611e-17,1.3382134168399658e-14,0.927860696517413,2.033126,2.308203
Dab1,8.26583,0.27451357,1.3872601891487744e-16,2.9990042998143506e-14,0.9203980099502488,3.094906,3.2773113
Dscaml1,8.251123,0.6027762,1.5691260930059712e-16,3.2446798688419126e-14,0.8706467661691543,1.2122108,1.5228682
Frmd4a,8.247005,0.43515986,1.624131602105167e-16,3.286965914728585e-14,0.9203980099502488,2.0388117,2.3059568
Unc80,8.216667,0.43792382,2.0923660443384078e-16,4.146372044530611e-14,0.9079601990049752,1.5287961,1.7739103
Rbfox3,8.169437,0.4906022,3.0983119386443727e-16,6.014519012323525e-14,0.9054726368159204,1.3617233,1.6250515
Ank3,8.143973,0.25131905,3.825131269673176e-16,6.997047814832933e-14,0.945273631840796,2.614121,2.7765422
Dlgap1,8.1019535,0.30249366,5.408343049586612e-16,9.353483470485065e-14,0.9676616915422885,3.2222447,3.4243472
C130071C03Rik,8.016066,0.5600979,1.0918585371463282e-15,1.7602980348026905e-13,0.8656716417910447,1.2155124,1.5034628
Nbea,7.891268,0.30058694,2.9913152253392247e-15,4.5164111783216993e-13,0.9353233830845771,2.7527235,2.949009
Dgkg,7.8743763,0.5346823,3.424472685986369e-15,5.011320644477283e-13,0.8656716417910447,1.2783868,1.5588086
Ptprs,7.8252134,0.59869707,5.067969537562842e-15,7.195003916611605e-13,0.8681592039800995,0.9504161,1.2246414
Csmd2,7.794875,0.6108282,6.447217507172065e-15,9.018519548267747e-13,0.8383084577114428,1.0377637,1.3307312
Cacna1e,7.772941,0.36498585,7.668447189036525e-15,1.0420324237445062e-12,0.9378109452736318,2.2096477,2.4378002
Sorbs1,7.553431,0.46812713,4.239392921198855e-14,5.104443729929558e-12,0.8905472636815921,1.4326892,1.6887474
Slit1,7.4624166,0.660393,8.49497524826674e-14,9.735446332712437e-12,0.8308457711442786,0.87844425,1.1706294
Gria3,7.430482,0.41714668,1.0820281706743024e-13,1.2108531717004665e-11,0.9253731343283582,1.921467,2.1731591
Celf4,7.3391314,0.4165809,2.1498455479542083e-13,2.3237875968341398e-11,0.9079601990049752,1.5254728,1.758125
Tenm2,7.290557,0.58575916,3.0867670528110884e-13,3.191448718080334e-11,0.9701492537313433,3.1100874,3.5011127
Sfpq,7.270387,0.5039582,3.5845801416242253e-13,3.627290032673365e-11,0.8731343283582089,1.1148579,1.3624812
St6galnac3,7.2482853,0.5378935,4.220813829145286e-13,4.182123035711454e-11,0.8731343283582089,1.3435972,1.631749
Eml5,7.1327314,0.45258263,9.839645167219692e-13,9.175951453979776e-11,0.8930348258706468,1.4263356,1.6731819
Mir99ahg,7.0494485,0.526477,1.7962804412798674e-12,1.611907505420198e-10,0.9253731343283582,1.7699729,2.0814118
Slit3,7.041381,0.3367524,1.9034381098001026e-12,1.6764354907794978e-10,0.9203980099502488,2.2355263,2.4464328
Hecw1,6.983562,0.5007498,2.877882037605302e-12,2.466163418171318e-10,0.8955223880597015,1.3609885,1.6299106
Plxna4,6.8849,0.3451787,5.7828056181682095e-12,4.783134525218783e-10,0.9154228855721394,2.0082166,2.2184992
A830018L16Rik,6.8731346,0.45830008,6.280618886826141e-12,5.150107487197435e-10,0.8731343283582089,1.4552672,1.7073243
Dennd1b,6.841536,0.6953879,7.834847805301506e-12,6.262611119666212e-10,0.7412935323383084,0.66195965,0.92420876
Ubr5,6.8202744,0.5319885,9.086692205263342e-12,7.027041972070318e-10,0.7960199004975125,0.88497263,1.1175728
Rbfox1,6.7755656,0.28009114,1.239206756288333e-11,9.281365878594192e-10,0.9527363184079602,3.2562134,3.4435349
Grin2a,6.755312,0.30227497,1.4252823158985987e-11,1.0591629210021461e-09,0.9402985074626866,2.7593377,2.9568152
Btaf1,6.727159,0.61464685,1.7300778959532988e-11,1.2658846881775215e-09,0.7736318407960199,0.71233106,0.9518507
Nav2,6.7043843,0.43120602,2.022573240957532e-11,1.4686043258006139e-09,0.8930348258706468,1.5081213,1.7481283
Anks1b,6.662785,0.30490395,2.6868664491014025e-11,1.87922600469504e-09,0.945273631840796,2.5698147,2.766468
Grin1,6.579502,0.4481714,4.720257374673311e-11,3.16190761604877e-09,0.8880597014925373,1.2913626,1.5257734
Sptbn4,6.5721908,0.5438896,4.9580251176318615e-11,3.2979534908331655e-09,0.8009950248756219,0.7892607,1.0123482
Tenm4,6.4485693,0.8935968,1.1291085840532952e-10,7.01966068726467e-09,0.664179104477612,0.6861089,1.0408922
Dpp6,6.4445357,0.31922522,1.1595497308777222e-10,7.162101974096684e-09,0.927860696517413,2.0523179,2.247763
Gabra2,6.362429,0.41043437,1.9858737850419952e-10,1.1732690337465504e-08,0.9328358208955224,1.8227612,2.0664227
Adamts17,6.3468823,0.55308664,2.197223380113924e-10,1.274389560466076e-08,0.8009950248756219,0.94858855,1.2003372
A330076H08Rik,6.329402,0.7495709,2.4611313129340243e-10,1.4018132364448167e-08,0.6442786069651741,0.5107392,0.7517086
Meg3,6.288139,0.46327937,3.2129453172939705e-10,1.8083749028461685e-08,0.9527363184079602,2.4236455,2.7201307
Gria1,6.2696505,0.3058284,3.6186000965446373e-10,1.9896025501926353e-08,0.9477611940298507,2.7025123,2.901606
Prkag2,6.250069,0.46454993,4.1027104119092936e-10,2.2173284908000685e-08,0.818407960199005,1.0438924,1.2639395
Dync2h1,6.2486405,0.57237154,4.1404075766006753e-10,2.225059710091843e-08,0.753731343283582,0.7116826,0.9331884
Slc44a5,6.240909,0.48485672,4.3503564165526135e-10,2.3247522603510373e-08,0.8656716417910447,1.1488168,1.3900495
Vps13a,6.2040997,0.5224539,5.501088151815291e-10,2.9070194722259472e-08,0.8208955223880597,0.95144,1.1887751
D430041D05Rik,6.13586,0.51669604,8.469969961683431e-10,4.4267227623919114e-08,0.818407960199005,1.0156826,1.2583963
Ksr2,6.1236744,0.51986253,9.144167386252317e-10,4.7529683157394555e-08,0.7786069651741293,0.7931913,1.0063325
