names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Kcnip4,16.379263,3.4626794,2.689857964914268e-60,1.586747213502927e-56,0.984629294755877,0.8562347,2.7682471
Celf2,13.398921,2.2705297,6.13487133048898e-41,1.20632019928515e-37,0.9837251356238698,1.3139726,2.6481931
Cntnap2,12.989666,2.793285,1.4003621055167396e-38,2.065184015110812e-35,0.9095840867992767,0.6285857,1.9551901
Epha6,12.828942,3.1039064,1.1289547475447208e-37,1.3319408111532614e-34,0.8508137432188065,0.39346614,1.6380063
Nrg3,11.966908,2.5938861,5.296548090917639e-33,4.463476741189022e-30,0.9746835443037974,1.1944581,2.701112
Dlg2,11.87065,1.0959058,1.6815486565319638e-32,1.2399319406102569e-29,0.9972875226039783,2.6529653,3.3743827
Rbfox1,11.674476,2.441031,1.7212330587027629e-31,1.1281726459208444e-28,0.961121157323689,1.1406968,2.5305827
Lingo2,11.547813,2.4773061,7.572204606569407e-31,4.060766815832084e-28,0.8924050632911392,0.662717,1.8301423
Dpp10,11.013285,2.34089,3.2975601009226256e-28,1.4963313104109668e-25,0.9159132007233273,0.8898568,2.112493
Galntl6,10.886497,2.8910935,1.3368386890502479e-27,5.632865304791009e-25,0.7658227848101266,0.34180167,1.3919853
Meg3,10.595957,1.961849,3.111433869532848e-26,1.0796675527278983e-23,0.903254972875226,0.89153713,1.8878732
Frmpd4,9.830308,2.7046125,8.336375701884403e-23,2.2352854666098225e-20,0.6808318264014467,0.2894593,1.1595209
Dab1,9.687371,2.0514903,3.411971401768322e-22,8.750964912622318e-20,0.8417721518987342,0.7371845,1.7081238
Fgf14,9.651669,2.174423,4.836221930667952e-22,1.1887030487087606e-19,0.9276672694394213,1.0948818,2.3003495
Adgrb3,9.47732,2.0407195,2.608992480853304e-21,6.156178657821456e-19,0.9394213381555153,1.2271408,2.3907783
Syt1,9.372104,1.625758,7.110076386534814e-21,1.6131669463141874e-18,0.9204339963833634,1.1289904,2.0092404
