names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,10.618804,1.4777054,2.4366405994546725e-26,2.4987749347407666e-22,1.0,1.1788903,1.9835503
Hivep3,8.905678,1.0158963,5.306062140007325e-19,1.360341681144378e-15,1.0,1.3162245,1.8747376
Celf2,8.54357,0.5239564,1.3013859284310256e-17,2.6691425392120337e-14,1.0,4.0349903,4.392766
Hexb,7.8754134,1.646439,3.39617747427253e-15,4.3534749998330994e-12,0.8793103448275862,0.37448654,0.8846172
Erbb4,7.8478417,1.7873541,4.23257815882743e-15,4.636194083657524e-12,0.9051724137931034,0.45799837,1.1003373
Zbtb20,7.83957,2.058422,4.520910856808897e-15,4.636194083657524e-12,0.896551724137931,0.50233567,1.3132346
Gm11867,7.7504215,3.0780663,9.158800052982021e-15,8.538499503939147e-12,0.6810344827586207,0.058189545,0.40944296
Opcml,7.2807827,0.7942608,3.3188923820212814e-13,1.7251072545477416e-10,1.0,3.0837085,3.6146724
Lrp1b,7.2807827,1.7603881,3.3188923820212814e-13,1.7251072545477416e-10,0.9827586206896551,1.0743717,2.0192106
Dlg2,7.2789445,0.6404583,3.3644217543593203e-13,1.7251072545477416e-10,1.0,3.365127,3.7965925
Auts2,7.2311535,0.7370946,4.789090150997604e-13,2.3386723570704967e-10,1.0,2.8448222,3.332202
Dab1,6.933378,0.5267265,4.109071336641187e-12,1.8321098503154509e-09,1.0,2.9916086,3.3412316
Atxn1,6.914997,0.7988219,4.678725262909113e-12,1.9991803154638733e-09,1.0,1.5456413,2.00433
Zeb2,6.440763,1.8421605,1.1887439907100421e-10,3.294748547224725e-08,0.8103448275862069,0.5280288,1.2510477
Rbfox1,6.381943,0.8511389,1.7485480796447038e-10,4.718779093883273e-08,1.0,3.1283274,3.698583
Nrxn1,6.2257032,0.41888687,4.794007240385319e-10,1.1433149825616615e-07,1.0,3.8736737,4.1587725
Ppfia2,6.2091603,0.77935785,5.326850210258535e-10,1.201508650711106e-07,1.0,1.9084483,2.3847587
Galntl6,6.207322,1.4366918,5.389507355700719e-10,1.201508650711106e-07,0.9655172413793104,0.8804036,1.5731748
Lrrtm4,6.186184,1.4898546,6.163816652352163e-10,1.324569185786949e-07,0.9913793103448276,1.369414,2.2233002
Grik1,6.1852646,1.8570412,6.19983626696963e-10,1.324569185786949e-07,0.7241379310344828,0.22008407,0.6375428
Hivep2,6.086006,0.6172706,1.1576186624205034e-09,2.3742758766244524e-07,1.0,2.0363772,2.4177454
Frmd4a,6.0455675,0.59951866,1.48884768060284e-09,2.9937515616827694e-07,1.0,2.395005,2.7790678
Hs3st4,5.9555,1.9785563,2.592778935025779e-09,4.584301375636097e-07,0.6810344827586207,0.2576365,0.76924247
Gm28307,5.9003563,2.632458,3.6271700650260303e-09,6.304513392685075e-07,0.5172413793103449,0.050573714,0.27889124
Cacnb2,5.889328,1.5995971,3.877696622318872e-09,6.485554501677648e-07,0.7931034482758621,0.4748632,1.0444986
Fmn2,5.889328,0.68619174,3.877696622318872e-09,6.485554501677648e-07,0.9827586206896551,1.3230693,1.6924489
Rab3c,5.863594,0.8949031,4.529538483561271e-09,7.373082087130292e-07,1.0,1.2311714,1.7065097
Ext1,5.8534846,0.684473,4.813791528684443e-09,7.594681865639841e-07,1.0,2.0493703,2.4739237
Lsamp,5.8231554,0.71520823,5.774675852255971e-09,8.838701621624624e-07,1.0,3.4277382,3.910715
Ank2,5.8047743,0.4318529,6.445273140410288e-09,9.720040596309925e-07,1.0,2.8839374,3.1687043
Trpm3,5.7882314,1.6304808,7.113140706277011e-09,1.057177651345953e-06,0.8103448275862069,0.4454149,1.0069987
Gria1,5.753307,0.7204686,8.751429546475056e-09,1.2820844285585958e-06,1.0,2.041006,2.4879837
Adarb2,5.6080956,1.9049944,2.0456474847784206e-08,2.826934899612665e-06,0.6551724137931034,0.20012367,0.6041715
Nrg3,5.57501,0.52694815,2.4751603706566848e-08,3.206519859979058e-06,1.0,3.8800466,4.2389617
Zfpm2,5.5731716,1.5416574,2.5014294373312982e-08,3.206519859979058e-06,0.7586206896551724,0.34059414,0.7799439
Zfp804a,5.5676575,1.7590054,2.581870364004383e-08,3.268775380600611e-06,0.6637931034482759,0.22085746,0.60786206
Slc35f4,5.553871,1.0735751,2.7941111225860976e-08,3.494342629526882e-06,0.9137931034482759,0.86621386,1.3609681
Xkr4,5.5235424,0.6078571,3.3223198991336004e-08,4.008281243013537e-06,1.0,2.2041743,2.5868309
Magi2,5.479428,0.5823918,4.26703939894366e-08,5.029711383467499e-06,1.0,2.4623652,2.8373296
Ank,5.479428,0.8009678,4.26703939894366e-08,5.029711383467499e-06,0.9310344827586207,0.72756666,1.0523218
Shc3,5.413255,1.2185016,6.188911501258344e-08,6.974427191802672e-06,0.7758620689655172,0.27564886,0.55306333
Msra,5.365464,0.62174535,8.0741224851804e-08,8.808524051651598e-06,1.0,1.5941762,1.9513826
Cdh20,5.358112,1.0389166,8.409615844081551e-08,9.077958998005927e-06,0.9310344827586207,0.9720217,1.4762329
Nalf1,5.3489213,0.84311086,8.84800040919778e-08,9.45169210378367e-06,1.0,2.1889026,2.722446
Pde10a,5.325945,0.8395799,1.0042961083135721e-07,1.0509241419138451e-05,0.9913793103448276,1.6820459,2.1783755
Grid1,5.294697,0.5913842,1.1921401569145811e-07,1.2104353771444583e-05,0.9913793103448276,1.8669317,2.2234573
Pbx1,5.278154,0.7447237,1.3049193276186145e-07,1.3119556573263618e-05,0.9913793103448276,1.2291241,1.6198094
Sox5,5.264368,1.6263984,1.4067249985973314e-07,1.3871120058284264e-05,0.6810344827586207,0.28846762,0.7092039
Unc5d,5.249663,0.8441747,1.523777434152884e-07,1.4741827912488515e-05,1.0,1.876101,2.3909693
Tenm2,5.1761384,0.78537166,2.265255980821918e-07,2.0557699188786522e-05,1.0,4.1837273,4.721686
Ppp2r2b,5.170624,0.49866003,2.3331369056715058e-07,2.098799909443973e-05,1.0,1.985851,2.2905562
Hdac9,5.1026134,0.7849463,3.349945639849281e-07,2.8767478253047595e-05,1.0,1.5740831,2.027206
Ubash3b,5.1016946,1.4826145,3.3662578160562767e-07,2.8767478253047595e-05,0.646551724137931,0.19867094,0.47883138
Grin2a,5.0805564,0.49350187,3.7633142398669143e-07,3.11232157498671e-05,1.0,2.6259263,2.9468062
Foxp1,5.041956,0.76023346,4.6079794739782555e-07,3.663165077957133e-05,0.9396551724137931,0.9551302,1.310586
Mllt3,5.041956,0.61924875,4.6079794739782555e-07,3.663165077957133e-05,0.9827586206896551,1.1957681,1.5134417
Marchf1,5.012546,0.75391924,5.371457446946101e-07,4.1416763998821257e-05,1.0,2.5328927,3.0226068
Pard3,4.981298,1.1182576,6.315924200545135e-07,4.727722823108786e-05,0.8017241379310345,0.36185336,0.66601425
Cers6,4.981298,0.71009254,6.315924200545135e-07,4.727722823108786e-05,0.9310344827586207,0.8000474,1.1002929
Sgcz,4.967512,1.240815,6.78173759044014e-07,5.027120315758022e-05,0.9224137931034483,0.8948633,1.4860781
Dpp6,4.957402,0.5387863,7.144194065219874e-07,5.233122152773558e-05,1.0,1.9300792,2.2572503
Kcnab1,4.9445357,1.2995577,7.632563374929659e-07,5.512108268303074e-05,0.7155172413793104,0.37704933,0.75486505
Sema3c,4.937183,2.1232023,7.925907996558215e-07,5.683929126203112e-05,0.47413793103448276,0.06063605,0.24085799
Atxn7l1,4.9325876,0.7863076,8.114731087078861e-07,5.778928284582898e-05,0.9051724137931034,0.60364324,0.8876202
Lrrtm3,4.9142065,1.3064786,8.914272735483293e-07,6.261360746738436e-05,0.75,0.3974443,0.7916555
Gabrb1,4.8829584,0.8582997,1.0450583594603512e-06,7.241265862341825e-05,0.9913793103448276,1.4550407,1.9394255
Entrep2,4.874687,0.60312533,1.0898108663511288e-06,7.427979059171259e-05,0.9655172413793104,1.1830444,1.4905357
Plcl1,4.871011,1.1610645,1.1102876699597729e-06,7.427979059171259e-05,0.7758620689655172,0.49562618,0.8897802
Asic2,4.8654966,0.6934995,1.1416985831510087e-06,7.553625142073287e-05,1.0,2.7841399,3.2409754
Cntn4,4.8204627,1.2348208,1.4322572149718003e-06,9.237608641217491e-05,0.7672413793103449,0.4287006,0.8152538
Plxdc2,4.8030005,0.74833,1.5630552148241204e-06,9.833822839276905e-05,0.9741379310344828,1.3645462,1.7741021
Syt1,4.79381,0.29619488,1.6364336697507869e-06,0.00010170683201996557,1.0,3.764033,3.9650266
Ank3,4.7864575,0.45639324,1.6975094053419228e-06,0.00010423927516036776,1.0,2.1595058,2.444063
Ctnnd2,4.747857,0.40754098,2.0558335578674964e-06,0.0001247489534670484,1.0,2.541858,2.8047824
Cntnap5a,4.7368283,1.187911,2.1708899952832013e-06,0.0001294330052420304,0.8103448275862069,0.648724,1.125009
Gm26871,4.7313137,0.6458798,2.2307127449348492e-06,0.0001322309780306756,1.0,1.9039155,2.2963374
Garem1,4.729476,0.87311023,2.2510031153247123e-06,0.00013266687900951107,0.8362068965517241,0.4665599,0.73663276
Zfp608,4.7129326,1.0041901,2.441768362209676e-06,0.00014067603682281027,0.8103448275862069,0.4325448,0.73500717
Sdk1,4.6816845,1.9542011,2.845268404473314e-06,0.0001621012638215213,0.5344827586206896,0.123403296,0.41141173
Maml2,4.674332,2.0823226,2.949115618113049e-06,0.00016708939593231668,0.5086206896551724,0.112736106,0.40904298
Phlpp1,4.650437,0.77987087,3.31232850706384e-06,0.00018561709748600918,0.9137931034482759,0.7910418,1.1217256
Lrrc4c,4.6338935,0.64765614,3.5885135376038366e-06,0.00019785057165659864,1.0,2.2468498,2.656779
Cdh2,4.6182694,0.5646091,3.869531572197815e-06,0.00021107471421749253,0.9913793103448276,1.491766,1.8074723
Zbtb16,4.5989695,0.718389,4.245860384517068e-06,0.00022916472759590805,0.9482758620689655,0.9524227,1.2862961
Gpc6,4.595293,1.2083496,4.3214116412745895e-06,0.00023202134231031893,0.646551724137931,0.2756087,0.55000967
Rims1,4.591617,0.48129272,4.398250053945816e-06,0.0002336997632290899,1.0,2.638011,2.9511256
Thsd7b,4.5539355,1.591884,5.265148691617627e-06,0.00027408172503826783,0.6120689655172413,0.20899437,0.53102106
Hecw2,4.5511785,0.5183573,5.334629101427141e-06,0.00027629606785421887,0.9827586206896551,1.691355,1.9934272
Bach2,4.5364733,0.930379,5.720268428123443e-06,0.0002915000997080588,0.8362068965517241,0.48346987,0.7815271
Zmat4,4.529121,1.1224043,5.922957691492623e-06,0.0002947084850694396,0.7413793103448276,0.40973684,0.74314
Phactr2,4.529121,0.9541623,5.922957691492623e-06,0.0002947084850694396,0.7758620689655172,0.38262776,0.6434893
Thsd7a,4.494197,1.3538572,6.983303635782302e-06,0.00034101799421403574,0.6206896551724138,0.2565816,0.5582575
Itga8,4.4776535,0.7333757,7.546788833811986e-06,0.0003599642767011252,0.9741379310344828,0.81032526,1.1235958
Zfp536,4.4721394,1.4287764,7.74409328067156e-06,0.00036597085987689795,0.5862068965517241,0.1850742,0.43653834
Kcnk10,4.4611106,0.8639997,8.153597452042102e-06,0.00038180430077941436,0.8706896551724138,0.45206147,0.71307856
Ppm1l,4.450082,0.56944704,8.583752989652045e-06,0.0003983094430266141,1.0,1.6603769,1.991097
Nkain3,4.4372153,1.1044377,9.113020680748042e-06,0.0004172054780404963,0.7931034482758621,0.5904014,1.0043942
Mgat4c,4.43262,1.0124645,9.309493023125647e-06,0.0004242334751502903,0.9224137931034483,0.8087648,1.2561502
Nrxn3,4.428025,0.9524817,9.510008377078676e-06,0.00042962614936978776,1.0,2.2396278,2.8470004
Adgrb3,4.404129,0.48006597,1.0620972477074273e-05,0.00047562477184452694,1.0,3.5906703,3.9155893
Phactr1,4.3967767,0.57370645,1.0987035102305658e-05,0.0004898784564093241,1.0,2.8127697,3.1905372
Chrm3,4.3931003,1.209997,1.1174553439023788e-05,0.000496001100984129,0.7844827586206896,0.63797694,1.1200563
B3galt1,4.385748,0.60960853,1.1558796253209565e-05,0.0005044061939432515,1.0,1.4843161,1.825533
Grm1,4.371962,0.8354723,1.2313498158274135e-05,0.0005350632356487342,0.896551724137931,0.7384456,1.0817453
Mlip,4.369205,0.6387752,1.2469978808674893e-05,0.0005373093810208447,0.9655172413793104,1.0394496,1.3469507
Itpr1,4.369205,0.8691701,1.2469978808674893e-05,0.0005373093810208447,0.8189655172413793,0.46819967,0.73749864
ENSMUSG00000121513,4.3682857,0.5130539,1.2522559392998453e-05,0.0005373173496870257,1.0,2.0992067,2.4174626
Mir100hg,4.3646097,0.6119334,1.273500500733705e-05,0.0005441561514593393,0.9741379310344828,1.2886832,1.6127117
Scai,4.3636904,0.56634533,1.2788651282485667e-05,0.0005441809912941515,0.9827586206896551,1.0677828,1.3419951
Fgf12,4.358176,0.43187657,1.3115084932095572e-05,0.0005534781727516053,1.0,2.9249928,3.210366
Asph,4.343471,0.6207517,1.4024890628443042e-05,0.0005870418505905445,0.9224137931034483,0.7529219,1.0032421
Sh3rf3,4.326009,0.7645196,1.5183520030040817e-05,0.0006303927040812494,0.853448275862069,0.52254826,0.77284616
Pknox2,4.311304,0.7117866,1.6229452786044298e-05,0.0006684057763890935,0.9051724137931034,0.7044825,0.9840139
Grm3,4.3076277,0.72582394,1.6501471160989533e-05,0.0006768903470237906,0.9741379310344828,1.2554591,1.6390433
Negr1,4.2874084,0.77696383,1.807696248954297e-05,0.0007327243096057832,0.9913793103448276,1.9095625,2.3844397
Spock3,4.279137,0.9981395,1.8761932412835847e-05,0.0007574945546993371,0.6810344827586207,0.32228953,0.5650798
Apba1,4.2754607,0.6313036,1.907423574125998e-05,0.0007670834804965532,1.0,1.4237105,1.772085
Smyd3,4.2708654,0.5500381,1.947158087861904e-05,0.0007800041480868682,0.9568965517241379,0.98339087,1.2384386
Csmd1,4.2681084,0.4581251,1.9713758712364473e-05,0.0007866326676859832,1.0,4.2283497,4.541924
Rras2,4.2561607,0.81882256,2.079673706312769e-05,0.0008202713022399017,0.8275862068965517,0.42844167,0.66448075
Rgs7,4.2515655,0.50472987,2.122816129838615e-05,0.0008340796709385056,1.0,1.9391721,2.2456388
Mcu,4.2414556,0.5793505,2.220747902268355e-05,0.0008692278525863351,0.9396551724137931,0.8237804,1.0685658
Csmd2,4.235022,0.49888182,2.2852910238281898e-05,0.0008910897129033493,0.9827586206896551,1.3912275,1.6615195
Nxph1,4.230427,1.532742,2.332482009037435e-05,0.0009060455682832915,0.5603448275862069,0.20177767,0.49888507
Sgip1,4.2276697,0.502762,2.3612401662156403e-05,0.0009069107829416251,0.9913793103448276,1.4726946,1.7513262
Arhgap6,4.2276697,0.9942784,2.3612401662156403e-05,0.0009069107829416251,0.7758620689655172,0.4366185,0.7374498
Nckap5,4.1945834,1.0103796,2.7337326111408378e-05,0.0010421720419051782,0.7413793103448276,0.35460576,0.6191688
Tmem132b,4.1890693,0.6548205,2.801008684955372e-05,0.0010638645949710126,0.9310344827586207,0.9179139,1.2143264
Btbd9,4.1798787,0.58154887,2.916646224016584e-05,0.0011036976762837665,0.9224137931034483,0.84058595,1.0892068
Cdk8,4.1651735,0.5443985,3.1111550872808965e-05,0.0011686774879144906,0.9482758620689655,0.8158965,1.043576
Lrch1,4.1596594,0.69275814,3.187225011693591e-05,0.0011885451816333735,0.8620689655172413,0.5257382,0.7504983
Foxj3,4.150469,0.66699314,3.317949526185076e-05,0.001219554565986665,0.8275862068965517,0.49515396,0.70178896
Tmem178b,4.1412783,0.38043958,3.453756849393229e-05,0.0012604368857838991,0.9913793103448276,1.9013366,2.1298013
Arnt2,4.13944,0.9058644,3.4815444841441885e-05,0.0012660722937907324,0.7758620689655172,0.3832783,0.62869626
Kcnh1,4.1293306,1.2726103,3.638211345772e-05,0.0013183695176993589,0.5603448275862069,0.18436122,0.3981827
Nfia,4.1247354,1.084411,3.711615517927783e-05,0.0013355304258368215,0.7413793103448276,0.39806682,0.7113845
Slc44a1,4.101759,0.6042833,4.100217042190097e-05,0.00146507755288012,0.9568965517241379,0.86500984,1.1282848
5031425E22Rik,4.0999207,0.7003748,4.132919008268923e-05,0.001471634876034646,0.9137931034482759,0.6738696,0.941131
Cacna1c,4.097163,0.64871216,4.1824363391472287e-05,0.0014789960226880975,0.9655172413793104,1.345925,1.6965667
Maml3,4.0953255,1.7371238,4.21576005055351e-05,0.001485657021251761,0.4827586206896552,0.13834032,0.40186435
Reep1,4.0879726,0.5220817,4.3515908079639e-05,0.0015230567827873652,0.9482758620689655,0.8805581,1.1079093
Sh3kbp1,4.0769444,0.6015687,4.5631449906121104e-05,0.0015916684312492241,0.9396551724137931,0.8163538,1.0699639
Lars2,4.0714297,0.49867854,4.6725447067609316e-05,0.0016243032531468933,0.9568965517241379,0.9476616,1.173084
Hs2st1,4.0677533,0.84800184,4.746854571476002e-05,0.0016445605956245408,0.7413793103448276,0.35392696,0.5677961
Cntnap2,4.0649962,0.74977434,4.8033208319711286e-05,0.0016585203748102331,1.0,2.2022994,2.6761632
Elmo1,4.0328293,1.2803586,5.510930583440659e-05,0.001883819771106132,0.5775862068965517,0.21458857,0.45830056
Srgap2,4.027315,0.70353025,5.6417433172330205e-05,0.001922128827847994,0.9137931034482759,0.7575313,1.0455912
Zfp804b,4.0236387,1.2986699,5.730580006763856e-05,0.0019395081838073712,0.5,0.17029572,0.37618464
Tafa2,4.0162864,0.47765768,5.9122433465230934e-05,0.001994409721006392,1.0,3.1703396,3.4895208
Spin1,4.001581,0.9281713,6.292056021948827e-05,0.0021017926548887694,0.7155172413793104,0.25307375,0.4369528
Slit3,3.979524,0.52868056,6.905341165955516e-05,0.002284331408286252,1.0,2.0236964,2.3487546
Shisa6,3.9703333,1.4253148,7.177214735959114e-05,0.0023666346339955213,0.5517241379310345,0.23607758,0.53949255
Gpr158,3.9574666,0.56191194,7.574890206146828e-05,0.0024897595853857605,0.9827586206896551,1.744362,2.0758224
Pvt1,3.9565475,0.65347725,7.604078774530445e-05,0.0024913683013677228,0.8275862068965517,0.5334677,0.7460584
Slit2,3.9537902,0.8325795,7.69228392031943e-05,0.002512241133849546,0.8793103448275862,0.75520486,1.1015754
Sntb2,3.9436805,0.8487014,8.024050059826114e-05,0.002604007384921418,0.7155172413793104,0.30215317,0.49182218
Frmpd4,3.9400043,0.6151571,8.148011443414292e-05,0.002635894553697589,0.9741379310344828,1.727677,2.0904012
Mast4,3.9390852,0.6653071,8.17928341998394e-05,0.002637690297859601,0.8793103448275862,0.84832025,1.137297
Gm37529,3.935409,1.152784,8.305509355201406e-05,0.002669999951021643,0.603448275862069,0.17625894,0.3566657
Tnr,3.931733,0.5864888,8.433574734407097e-05,0.002694277535867439,0.9913793103448276,1.4266407,1.7495568
Ptprk,3.931733,0.9305433,8.433574734407097e-05,0.002694277535867439,0.8620689655172413,0.71700823,1.0979608
Thsd4,3.9271376,1.3169422,8.596281367810748e-05,0.0027377287399658144,0.5775862068965517,0.18330379,0.40627354
Kctd16,3.919785,0.65962124,8.862795764574592e-05,0.002813869057761995,0.9396551724137931,1.3537096,1.7113492
Fgf14,3.9188662,0.41853106,8.896653678451883e-05,0.002815900724460619,1.0,3.3731084,3.654542
Unc5c,3.9096754,0.45993233,9.242020283079186e-05,0.002907267423404204,1.0,2.4281495,2.7225797
Rfx3,3.9078374,0.7399189,9.31259624696175e-05,0.002911605930261974,0.9310344827586207,0.79527676,1.1083117
Ctnna2,3.9078374,0.45717406,9.31259624696175e-05,0.002911605930261974,1.0,2.7781692,3.0780337
Plcb1,3.8986468,0.56936544,9.67317655046255e-05,0.002970012740269265,1.0,1.7857108,2.1241357
Nav2,3.8949704,0.44011825,9.82106707604115e-05,0.0029974715138333928,0.9913793103448276,1.7388632,1.9966271
Kalrn,3.887618,0.36316606,0.00010123275379138373,0.003071425710445681,1.0,2.5685246,2.8030472
Tmcc3,3.8802655,1.21234,0.00010434246481062139,0.003137923685140535,0.5948275862068966,0.21696268,0.44560578
Lin7a,3.869237,0.5819694,0.00010917652954829047,0.0032574863404615123,0.9310344827586207,0.92740166,1.1900202
E130307A14Rik,3.8683178,0.5680885,0.00010958876523249358,0.0032574863404615123,0.9224137931034483,0.66973484,0.88126194
Prickle2,3.8618844,0.46645525,0.00011251579865733166,0.003325214741299528,1.0,2.6144748,2.9173663
Cdh23,3.8582082,3.3936005,0.0001142213391294524,0.003365919059691191,0.31896551724137934,0.0146892145,0.1445447
Gabrb3,3.8453414,0.45772886,0.00012038472885532686,0.0035373793536142605,1.0,1.9939438,2.273497
Tenm1,3.841665,0.55154824,0.00012220248364093106,0.0035703318226146664,1.0,2.0301595,2.3698485
Kcnd2,3.839827,0.52620757,0.00012312103498013764,0.0035869494707991808,1.0,2.5965712,2.9382691
Neto1,3.8352318,0.54668754,0.00012544597157275111,0.0036443298540469195,0.9396551724137931,1.0951527,1.3625966
Klf12,3.8324745,0.57968116,0.000126860732138267,0.0036646670650082483,0.9310344827586207,0.9116632,1.1707869
Fggy,3.823284,1.5321414,0.00013168597930188867,0.00378274430739739,0.4827586206896552,0.10512509,0.27808112
1700022A22Rik,3.821446,26.870071,0.00013267155532123694,0.003800410055361131,0.28448275862068967,0.0,0.115699545
Astn2,3.8196077,0.8041856,0.0001336640786577374,0.0038181758402091835,0.7586206896551724,0.51084554,0.77203435
Iqgap2,3.8159316,1.3342754,0.00013567014993415754,0.0038647149654855153,0.5172413793103449,0.18206142,0.40780282
Nos1ap,3.8140934,0.73515713,0.00013668378988607123,0.0038758046797418674,0.8275862068965517,0.5860268,0.8443197
Brinp2,3.8131742,0.6570169,0.00013719328120392958,0.0038758046797418674,0.8706896551724138,0.6488064,0.89201415
Fars2,3.8012266,0.63820076,0.00014398158196915695,0.00404529074820193,0.9137931034482759,0.64789134,0.8832119
St18,3.7975502,1.6662447,0.00014613312288585582,0.004072269497811009,0.41379310344827586,0.13680941,0.38207382
Map4k4,3.7975502,0.6176804,0.00014613312288585582,0.004072269497811009,0.9137931034482759,0.6438318,0.8699273
Upp2,3.7947931,0.50559837,0.00014776660702102047,0.004106630230353835,0.9913793103448276,1.3233459,1.5918189
Mtss1,3.791117,0.7063467,0.0001499713404206259,0.004145434221060697,0.8275862068965517,0.47866955,0.69400793
Safb,3.7892787,0.7651086,0.0001510852854561817,0.004164998931056837,0.7672413793103449,0.31935775,0.49434566
Etv5,3.7883596,1.1078691,0.0001516451745169378,0.004169225910646641,0.5689655172413793,0.15373269,0.30613154
Fat3,3.7865217,0.592352,0.00015277081730411776,0.0041889431322292186,0.9827586206896551,1.6873139,2.033573
Reps2,3.7736547,0.6404653,0.00016087332971464373,0.004373577068716186,0.8448275862068966,0.60080355,0.82585317
Cnot3,3.7718167,0.80057406,0.00016206331410162367,0.004373577068716186,0.7241379310344828,0.29887792,0.47421056
Kcnma1,3.7718167,0.36606586,0.00016206331410162367,0.004373577068716186,1.0,3.0157707,3.2584643
Stox2,3.7718167,0.54876727,0.00016206331410162367,0.004373577068716186,0.9310344827586207,0.82213616,1.0527899
Flrt2,3.7699785,0.58290064,0.00016326157736303972,0.004382846795439719,0.9482758620689655,0.8874315,1.1443069
Frmd5,3.7663023,0.8197363,0.00016568315490682144,0.004413196762518061,0.8189655172413793,0.7489348,1.0877602
Map2,3.7525165,0.3977966,0.00017506834891362042,0.004639085059713637,0.9913793103448276,1.668476,1.8977089
St7,3.7470021,0.55476475,0.00017896059867706206,0.00470574599854685,0.9482758620689655,0.8554117,1.0941008
Dtna,3.7405686,0.58616835,0.00018360436937511066,0.004815505902664347,0.9482758620689655,0.90763867,1.1692415
Ryr3,3.7396495,0.7166041,0.00018427693931328658,0.0048208163588208015,0.9396551724137931,1.0127609,1.3561021
Cmss1,3.7378116,0.43920758,0.00018562903330275975,0.004843831390635627,0.9396551724137931,1.0025253,1.2056913
Esrrg,3.7359734,0.7190393,0.00018699044888543972,0.004866972216548691,0.9741379310344828,0.9832447,1.3228464
Usp29,3.7295399,0.8523755,0.00019182967506662548,0.004967710398505668,0.7586206896551724,0.42732826,0.6742691
Cdh8,3.715754,0.5733892,0.00020259855121969927,0.00522022146421612,0.9741379310344828,1.3156779,1.6210161
Shank2,3.714835,0.37852746,0.00020333630302821171,0.005226099718181231,0.9310344827586207,1.0958762,1.2779773
Kdm5b,3.7093208,0.483393,0.0002078160798579097,0.005301377858066826,0.9137931034482759,0.6729731,0.85108453
Fto,3.7093208,0.51415914,0.0002078160798579097,0.005301377858066826,0.9655172413793104,0.91616213,1.144791
Abl2,3.7047255,0.60961,0.00021161986937957595,0.005385016775403354,0.9310344827586207,0.69767654,0.9320462
Ptpro,3.7019682,2.3213058,0.00021393342630238112,0.005430414076066629,0.3706896551724138,0.04151858,0.19216563
Kcnj3,3.70013,0.53657407,0.00021548896999854493,0.005456393548975502,1.0,1.8611498,2.1835742
Nlgn1,3.679911,0.34153715,0.00023331554756347172,0.005878749238976419,1.0,4.0495796,4.282634
Gas7,3.679911,0.68161017,0.00023331554756347172,0.005878749238976419,0.7758620689655172,0.48409173,0.6925307
Arhgef28,3.6789918,1.0178438,0.000234157845213008,0.005885511526125973,0.6120689655172413,0.20834386,0.3846083
Trps1,3.6716392,0.82896703,0.00024099968204955777,0.006042669289531088,0.9396551724137931,1.1505715,1.5763044
Grin2b,3.67072,0.26812744,0.00024186797914071064,0.006049649088019482,1.0,2.558691,2.7313275
