names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_5 (for_DEGs),mean_expr_Rest (for_DEGs)
Ptprd,53.42147,2.0191486,0.0,0.0,1.0,0.9633369757715061,4.964815,3.5863335
Nrg1,49.50913,2.6755488,0.0,0.0,1.0,0.8395945589509778,3.9276197,2.173922
Camk2d,47.981106,2.447517,0.0,0.0,0.9926025554808339,0.5354007309996609,1.9344327,0.7349154
Car10,45.87964,2.3801625,0.0,0.0,0.9946200403496974,0.6176193526508158,2.4776993,1.1302425
Il1rapl1,45.3674,1.4584049,0.0,0.0,0.9993275050437121,0.920079882437168,3.7771409,2.8054774
Nlgn1,44.4917,1.2479637,0.0,0.0,1.0,0.9515430121707675,4.2000346,3.3554232
Lingo2,43.534607,1.9257671,0.0,0.0,0.9993275050437121,0.8762199027845812,3.8361936,2.5599942
Pdzrn3,43.45407,2.8277886,0.0,0.0,0.8903833221250841,0.36448245977617844,1.6419585,0.46163926
Cacna2d1,42.343285,1.5469186,0.0,0.0,0.9993275050437121,0.8164211160932967,2.8069794,1.844535
Arpp21,42.288166,1.6478938,0.0,0.0,1.0,0.7867289649195524,2.872765,1.8444315
Celf2,40.649006,1.1952573,0.0,0.0,1.0,0.9643920268284412,4.476824,3.66289
Nyap2,40.518883,1.839975,0.0,0.0,0.972427706792199,0.5817852971099137,1.65571,0.7809053
Cntnap5a,40.09277,2.1753192,0.0,0.0,0.968392737054472,0.6897019480764158,2.6548157,1.3679571
Ntng1,39.815407,2.6617348,0.0,0.0,0.8937457969065232,0.5514902596179208,2.2621176,0.85848963
Grm7,39.315094,1.3758699,0.0,0.0,1.0,0.8860544858510118,3.546898,2.6381567
Trps1,38.906033,2.354708,0.0,0.0,0.9462004034969738,0.666264742454501,2.4230974,1.1019284
Oxr1,38.61678,1.5215789,0.0,0.0,0.9986550100874243,0.8468291947699612,2.955529,1.9937841
Adcy8,38.07589,1.8248262,0.0,0.0,0.9320780094149294,0.5351746486303176,1.4436959,0.64895236
Rgs6,38.007008,2.1623192,0.0,0.0,0.9213180901143242,0.488036474622254,1.7292053,0.71084344
Mlip,37.92409,1.8086686,0.0,0.0,0.9495628782784129,0.5667508195485889,1.5152974,0.69991577
Arhgap6,37.857136,2.5843587,0.0,0.0,0.7579018157363819,0.22649685368702663,0.84981406,0.2015482
Mef2c,37.752846,1.7245406,0.0,0.0,0.9939475453934096,0.7677003654998305,2.4737158,1.4558473
Ptprk,37.645042,1.8427622,3.94376342125826e-310,4.4153717970503915e-307,0.972427706792199,0.6613286107238404,2.0915935,1.0915134
Cacng3,37.523884,1.7287884,3.757585463979639e-308,4.038652856685316e-305,0.9159381304640215,0.46994988507479557,1.0413672,0.440221
Pdzrn4,37.49876,2.039308,9.649801128322788e-308,9.972698319924357e-305,0.9152656355077337,0.5190851200120578,1.6416839,0.6996186
Tafa1,37.23854,2.0638144,1.6241044546133136e-303,1.6162846924244347e-300,0.9926025554808339,0.7790421643618826,3.168885,1.8638922
Nwd2,37.126846,2.001656,1.0364822266490252e-301,9.946527653592608e-299,0.9051782111634162,0.5115113606390594,1.4814072,0.6145428
Kcnb2,36.803253,1.5915719,1.6378971114598504e-296,1.5175963925836613e-293,0.9966375252185609,0.7578657824333999,2.6002007,1.6363715
Csmd1,36.511147,1.1317692,7.3802411818737895e-292,6.610236018564958e-289,1.0,0.9402012133087154,4.3100243,3.5414107
Cobl,36.370922,1.7604125,1.2272971921901032e-289,1.0637895340047766e-286,0.9119031607262945,0.40434831757036815,1.024455,0.4233301
Robo1,36.131664,1.7102511,7.2213388653988055e-286,5.879920464038361e-283,0.9751176866173503,0.7817174723991107,2.7568471,1.7061534
Rgs7,35.963787,1.3100871,3.0819200723701194e-283,2.435623304252503e-280,0.9973100201748487,0.7958099400881721,2.5580857,1.7584974
Unc5d,35.87871,2.0309558,6.562326461879438e-282,5.037991772305729e-279,0.9650302622730329,0.6192772900259995,2.268076,1.1375875
Farp1,35.684074,1.5100074,6.9825332425752485e-279,5.21168522855547e-276,0.9643577673167452,0.579637514601153,1.3597099,0.701355
Ptprn2,35.653572,1.4345554,2.0742899455750244e-278,1.506382995610835e-275,0.9986550100874243,0.7495007347677004,2.3975992,1.547217
Gria4,35.53949,1.695388,1.2076243616567677e-276,8.539175420451933e-274,0.9952925353059852,0.7796827310750216,2.6664302,1.6358759
Kitl,35.43677,2.3586714,4.637354805549156e-275,3.195018554489892e-272,0.7370544720914594,0.2542673047213535,0.75644964,0.19922191
Cntn5,35.27067,1.9403878,1.6542781577852312e-272,1.111261352492229e-269,0.9926025554808339,0.7533064546516447,2.9591918,1.751531
