names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_23 (for_DEGs),mean_expr_Rest (for_DEGs)
Olfm3,14.601693,5.043369,2.739579671730281e-48,7.361250577939265e-44,1.0,0.3972666452005295,3.0041173,0.45823023
Cadps2,14.213797,3.8033726,7.523309171699076e-46,1.0107565872177709e-41,1.0,0.5474222746950019,2.8777392,0.78912145
Gria4,14.09553,3.0146055,4.0460404962032325e-45,3.623903604432695e-41,1.0,0.790562055024865,3.5977674,1.6854364
Zfp804b,14.033462,4.8434362,9.728439464692306e-45,6.535079210407056e-41,1.0,0.4649207541769525,3.3943152,0.6946267
Nr4a2,13.981892,4.341985,2.0107214121704926e-44,1.0805616869004226e-40,0.9866666666666667,0.23161962004937212,1.5831785,0.1746661
Ntng2,13.725076,3.7339792,7.185368293727176e-43,3.2178474342074867e-39,0.9866666666666667,0.3388787521018926,1.5898657,0.25722688
Cntnap3,13.614833,4.162101,3.268936452045437e-42,1.2339163829229263e-38,0.9866666666666667,0.2073986619441165,1.5775602,0.19447066
Gnb4,13.6063,4.495778,3.6737369048691515e-42,1.2339163829229263e-38,0.96,0.19212192765911773,1.4598043,0.13670957
Sorbs2,13.372759,2.288374,8.724398511983079e-41,2.60471764463317e-37,1.0,0.7804014167650531,2.985376,1.5784014
Zfp804a,13.341282,3.1833935,1.3314971136299756e-40,3.5777327443237442e-37,1.0,0.6590461879718078,2.933969,1.0850642
Tmem163,13.245788,3.8425937,4.7725042805041755e-40,1.16579263651952e-36,0.9866666666666667,0.2336946799756717,1.4966178,0.21643041
Ptprt,13.176317,3.3739688,1.201127374961334e-39,2.6895243804342536e-36,1.0,0.6185109656184037,3.1324801,1.1363497
Tmem132d,13.126583,3.3459327,2.3188519679330848e-39,4.7928886444893835e-36,1.0,0.47483095416979715,2.2341053,0.59886587
Col11a1,13.050346,4.2361617,6.325937955258585e-39,1.2141282346985584e-35,0.9466666666666667,0.19784623090408215,1.4520788,0.16009283
Syt1,13.026737,1.4364685,8.621672939351661e-39,1.544429012535861e-35,1.0,0.9505205538263389,4.102084,3.134237
Oprk1,13.018205,6.7684,9.641084747777435e-39,1.6190996698298732e-35,0.88,0.03209187506708168,1.0808125,0.01770277
R3hdm1,12.956552,2.1319096,2.1572836728404973e-38,3.409777193483774e-35,1.0,0.8386462022825659,3.1792514,1.8332434
B3gat2,12.890883,3.9515405,5.066022446858849e-38,7.562445730394293e-35,0.9333333333333333,0.20382097241601374,1.11525,0.12444803
Atp2b2,12.63018,2.229033,1.4394741872210923e-36,2.035719547927934e-33,1.0,0.7175771886515688,2.151463,0.9633797
Kctd16,12.591465,2.4193218,2.352648136859564e-36,3.160782771870824e-33,1.0,0.8027977532109764,3.5230415,1.9668347
Satb2,12.574687,3.1394317,2.909490291426927e-36,3.722762101459121e-33,0.9733333333333334,0.41776680619655826,1.8796214,0.48855343
Cux1,12.494792,3.3303773,7.970486877351324e-36,9.734862836110458e-33,0.96,0.5064219527029444,2.0828457,0.5298192
Gng2,12.073226,2.3723392,1.4628573809431166e-33,1.7089990359105018e-30,1.0,0.5884941504776215,1.6669316,0.6041378
Stk32c,12.041956,3.2047904,2.1382436718756408e-33,2.3939419776374363e-30,0.9066666666666666,0.2621730886193696,0.95722675,0.16043122
Ctnna2,12.031845,1.6214867,2.4169832544085588e-33,2.597773601838319e-30,1.0,0.8852992737290258,3.5342977,2.469201
Cntn4,11.739208,2.826662,8.02339383800327e-32,8.291868939505687e-29,1.0,0.6493506493506493,2.9040723,1.2329363
Trhde,11.617104,2.8845792,3.373828671448955e-31,3.3575843111790155e-28,0.9733333333333334,0.5194805194805194,2.1313381,0.69593453
Schip1,11.587977,2.033534,4.741982314888991e-31,4.550609457180971e-28,1.0,0.8318128152838896,3.267205,1.9691311
Pcsk2,11.556951,1.9493618,6.8083567893243015e-31,6.3082947216946195e-28,1.0,0.7687023720081572,2.6476357,1.4809977
