names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_15 (for_DEGs),mean_expr_Rest (for_DEGs)
Rfx3,31.478718,2.5896106,1.6989757058482775e-217,4.565147721614322e-213,1.0,0.7903132039822687,3.091003,1.5015441
Glis3,30.427626,3.3799577,2.368717536340872e-203,3.1823720100739616e-199,0.9742063492063492,0.3224329627207325,1.940945,0.45299426
Ppfia2,29.90109,1.8055317,1.9045693568020377e-196,1.7058592872423585e-192,1.0,0.8421989680982487,3.1863987,2.0330398
Dgkh,29.558475,2.3692057,5.110496204584075e-192,3.4329758254293524e-188,0.9841269841269841,0.6665576629605406,2.274018,0.98859817
Sema5a,29.434504,2.9534912,1.9878741702652954e-190,1.0682835791005697e-186,0.9801587301587301,0.4248601119104716,1.9763803,0.58918995
Ahcyl2,29.363674,2.259269,1.5986645697859426e-189,7.159352831691379e-186,0.996031746031746,0.7412252016568563,2.4865005,1.1944222
Trpm3,28.808231,2.91084,1.6917384198647507e-182,6.493858763109407e-179,1.0,0.6801831262262917,3.1536655,1.3816285
Stxbp6,28.734169,2.8091462,1.428439515795162e-181,4.7977712236770006e-178,0.9722222222222222,0.45487246566383255,1.9600734,0.6261133
Ccdc85a,28.108732,2.080477,7.661839419557295e-174,2.2874847244833833e-170,0.9900793650793651,0.6867596831625609,2.2261775,1.0831592
Slc4a4,27.671597,2.7136304,1.53446223012257e-168,4.1231000123393454e-165,0.9801587301587301,0.49803793328973184,2.1094956,0.74399877
Prox1,27.5928,2.832193,1.3576076438109845e-167,3.316265217200105e-164,0.9206349206349206,0.2969260954872466,1.3498639,0.33730242
Zbtb20,27.472923,2.2145834,3.698974237255698e-166,8.282619812921717e-163,1.0,0.865126080953419,3.7345655,2.2829266
Il1rap,27.40903,2.1658554,2.1405122233417703e-165,4.424274110861028e-162,0.9801587301587301,0.6330935251798561,2.013721,0.8946769
Maml2,27.116972,2.586494,6.211587044025272e-162,1.1921810276639933e-158,0.9880952380952381,0.5326647772690938,2.1325316,0.8056024
Synpr,27.051498,2.549071,3.6675058282328985e-161,6.569725440307866e-158,0.9920634920634921,0.5370975946515515,2.1845107,0.8533499
Btbd9,27.040504,1.7743442,4.939610063139133e-161,8.295457649784283e-158,0.9920634920634921,0.7533246130368433,2.1960301,1.2046127
Jph1,26.923832,2.1185222,1.15544991314397e-159,1.8262905391869692e-156,0.9662698412698413,0.566383257030739,1.5883135,0.64030766
Adarb2,26.87411,2.7852316,4.409649978305526e-159,6.58262749539275e-156,0.998015873015873,0.5738681781847249,2.6387842,1.0596226
Zfpm2,26.70763,2.3391929,3.8380275496173386e-157,5.427778960958836e-154,0.996031746031746,0.6667756703727927,2.5956817,1.2388421
Dock10,26.52622,2.5483925,4.831642696446467e-155,6.491311962675829e-152,0.9940476190476191,0.5839691882857351,2.426597,1.0167543
Plxna4,26.261404,1.8052787,5.295754531210774e-152,6.776044012077786e-149,0.998015873015873,0.7404258411452656,2.405979,1.3575886
Trpc6,26.11337,2.7919407,2.570260333807311e-150,3.1392225077001116e-147,0.8829365079365079,0.315783736647046,1.3786169,0.35680515
Prkd1,25.679739,2.266525,1.9685888827778217e-145,2.2998253600104377e-142,0.9444444444444444,0.4978199258774798,1.6007185,0.60009855
Cdh9,25.256746,2.2807963,9.549129089307716e-141,1.0691045776237431e-137,0.9781746031746031,0.5265242351573287,1.9021316,0.77611285
Lrrtm4,25.0852,1.844979,7.214326170119952e-139,7.753957767644924e-136,1.0,0.9185742315238719,4.2584825,3.0156672
Tmem108,25.03793,1.9477497,2.3631460961567336e-138,2.4422206001435165e-135,0.9880952380952381,0.6282973621103117,1.9701884,0.95547646
Pip5k1b,25.004887,2.0078468,5.409174600541394e-138,5.3831304265387866e-135,0.9702380952380952,0.5852772327592471,1.7465756,0.7780914
Frmd4b,24.925508,2.0812902,3.9368570041912715e-137,3.7779767036649805e-134,0.9722222222222222,0.5599883729380132,1.6891897,0.71456605
Ppp3ca,24.907171,1.2031362,6.221466397384121e-137,5.764510417162459e-134,1.0,0.938667248019766,3.3563733,2.5668204
Vav3,24.789717,2.2177355,1.1573446816634804e-135,1.036595053209924e-132,0.8968253968253969,0.3878715209650461,1.1116503,0.36354572
