names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_2 (for_DEGs),mean_expr_Rest (for_DEGs)
Sox5,9.188126,4.0239687,3.997467598372411e-20,3.435493372573879e-16,1.0,0.5381165919282511,3.171361,0.87712336
Nxph1,9.186801,5.9460244,4.046994195516408e-20,3.435493372573879e-16,1.0,0.48878923766816146,4.6838126,1.0074315
Grip1,9.061598,2.8169312,1.2855295094928143e-19,5.693378320149838e-16,1.0,0.852017937219731,3.5861628,1.788495
Rora,9.056961,3.088555,1.3413542985392478e-19,5.693378320149838e-16,1.0,0.827354260089686,3.777562,1.7952245
Cadm2,9.026488,1.9868938,1.7726866141001906e-19,6.019334666838607e-16,1.0,0.9932735426008968,4.929315,3.5733113
Ptprm,8.99999,4.7492495,2.2573672894896455e-19,6.387596973492533e-16,1.0,0.4013452914798206,3.1621773,0.6103806
Spon1,8.787346,4.3714375,1.5313515392003064e-18,3.714183776077543e-15,0.96875,0.3295964125560538,2.527589,0.44258535
Pcbp3,8.472021,3.87235,2.411710010943078e-17,5.118251570723948e-14,0.96875,0.5224215246636771,2.8266933,0.7347541
Msi2,8.29846,3.044459,1.0546918388953418e-16,1.9896175600850127e-13,1.0,0.7197309417040358,3.066264,1.2470547
Hdac9,8.096415,2.8879964,5.660274874346097e-16,9.610014681664803e-13,1.0,0.8475336322869955,3.6079671,1.7661937
Kcnmb2,7.914904,5.456167,2.474434260170022e-15,3.751682245220615e-12,0.875,0.1681614349775785,2.3807437,0.2017374
A230057D06Rik,7.9062924,1.9545894,2.651677873874861e-15,3.751682245220615e-12,1.0,0.8856502242152466,3.0725799,1.842777
Zfp804b,7.8486595,5.0098405,4.205070232703583e-15,5.491821723910879e-12,0.9375,0.4260089686098655,3.674132,0.7849474
Sox2ot,7.832761,4.0555716,4.7727118685794665e-15,5.787935864624441e-12,1.0,0.5089686098654709,3.583583,1.1330072
Pde5a,7.749293,5.995152,9.240574424978568e-15,9.805404536705383e-12,0.84375,0.06278026905829596,1.7193878,0.06935888
Htr1f,7.71882,4.0368676,1.1741133216039098e-14,1.1725938808347753e-11,0.9375,0.35201793721973096,2.7457283,0.6355243
Pde1c,7.688348,3.8498545,1.490472460370295e-14,1.405846746231493e-11,0.9375,0.44170403587443946,2.74595,0.69870955
Zeb2,7.5757318,2.7803218,3.5710850429609545e-14,3.191046413652162e-11,1.0,0.757847533632287,3.5000055,1.7360231
Rgs7,7.5346603,2.6356127,4.896077725442064e-14,3.8952614521073394e-11,1.0,0.8295964125560538,3.2835934,1.6352943
Kcnd3,7.5306854,2.6380484,5.047458590314611e-14,3.8952614521073394e-11,1.0,0.6412556053811659,2.3812976,0.94676805
Fstl5,7.463116,3.2087984,8.449981359664313e-14,6.237555805407856e-11,0.96875,0.4977578475336323,2.4151087,0.742998
Synpr,7.0855217,2.7664058,1.3852123330284287e-12,9.407253996062665e-10,1.0,0.6165919282511211,2.6847072,1.1008486
Hivep2,6.98748,1.9316455,2.7986760069658346e-12,1.810387290503797e-09,1.0,0.8228699551569507,2.752677,1.5788265
A330076H08Rik,6.9835052,2.1904395,2.8790468160915606e-12,1.810387290503797e-09,0.96875,0.6816143497757847,2.166686,0.99079424
Magi1,6.9245477,1.9517643,4.373710836185211e-12,2.65203080631259e-09,0.96875,0.8497757847533632,2.6438632,1.4765773
Galntl6,6.9093113,2.686596,4.87012190394491e-12,2.851204471902644e-09,1.0,0.820627802690583,3.5008745,1.7905873
Celf4,6.885463,1.656482,5.7599783632895565e-12,3.2597637550643367e-09,1.0,0.8766816143497758,2.7639277,1.7429907
Zmat4,6.861615,2.8770535,6.808626674535622e-12,3.728931086460187e-09,0.9375,0.4125560538116592,1.9646872,0.6069234
Dlx6os1,6.8059697,2.9933937,1.003708131481459e-11,5.163926259482488e-09,0.9375,0.4349775784753363,2.3533082,0.78641033
