names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Tenm2,20.921303,0.80012596,3.426238852051345e-97,3.1041723999585183e-93,0.9968717413972888,3.432847,3.9736078
Naaladl2,18.980204,0.8551375,2.4862818212773478e-80,7.508571100257591e-77,0.9854014598540146,1.5995528,2.0976229
Kctd16,18.414562,0.73437005,1.0039781514511875e-75,2.27401051303694e-72,0.9655891553701773,2.5250735,3.0016441
Frmpd4,16.143446,0.7258286,1.2629111884903161e-58,1.430246920965283e-55,0.9708029197080292,2.4417903,2.9098964
Dab1,15.807001,0.46033776,2.784071821039289e-56,2.5223690698615957e-53,0.9801876955161627,3.4528134,3.7632072
Mir99ahg,14.204363,0.65000224,8.608233574577861e-46,5.199373079045028e-43,0.9697601668404588,1.9432551,2.3404498
Nlgn1,13.75129,0.32733425,5.002954094403645e-43,2.519089590213145e-40,0.9989572471324296,3.5433228,3.7643201
Car10,13.751263,1.0121535,5.004813755390354e-43,2.519089590213145e-40,0.8321167883211679,1.0469447,1.5537459
Xkr4,13.6642885,0.46397036,1.659170743618323e-42,7.911624703780002e-40,0.9760166840458812,2.3775413,2.6732974
Dcc,13.475123,0.61468637,2.1911977211982581e-41,9.92612567702811e-39,0.9812304483837331,2.4255002,2.82041
Dpp10,13.118488,0.71859074,2.5803094084267357e-39,8.991385861671625e-37,0.9749739311783108,1.6932688,2.1164675
Tenm4,12.964785,0.9683802,1.9377444852773401e-38,6.502209272819519e-36,0.8143899895724713,1.0063344,1.4806627
Arpp21,12.861357,0.4625167,7.42621014268887e-38,2.40290942474147e-35,0.9624608967674662,1.9819732,2.2640371
Gm26871,12.8578615,0.45374233,7.769687094030402e-38,2.4273574162729463e-35,0.9645464025026069,2.2225792,2.5074182
Rbfox1,12.69706,0.30202886,6.13933090719964e-37,1.7942689683622173e-34,0.9979144942648592,3.78828,3.9933457
Mlip,12.508378,0.80592585,6.718213857336192e-36,1.8444550771959364e-33,0.7966631908237748,0.76317745,1.0992473
Grik4,12.445009,0.64734054,1.488675967767814e-35,3.853544076564684e-33,0.8821689259645464,1.1108409,1.432787
Celf2,12.3764515,0.26253977,3.5050108820858555e-35,8.820944053249403e-33,1.0,4.1668706,4.346273
Ptprd,12.182984,0.30348846,3.830079849842412e-34,9.131716694624276e-32,0.9989572471324296,3.7612662,3.9672039
Prr16,12.155077,1.0233793,5.391106345274309e-34,1.2523954740560317e-31,0.7476538060479666,0.72941166,1.1577629
Adcy8,12.087029,0.98946023,1.236773759442474e-33,2.8012925651372037e-31,0.6955161626694474,0.51138973,0.84393215
Cadm1,11.924857,0.45687374,8.783451236848184e-33,1.8947159096629652e-30,0.9666319082377477,2.0598462,2.3413134
Negr1,11.817853,0.37964988,3.156473853761977e-32,6.0846070457624496e-30,0.986444212721585,3.175238,3.4286747
Fgf14,11.732035,0.3065355,8.733329321140173e-32,1.5824792729905993e-29,0.9927007299270073,3.51977,3.7265573
Trpm3,11.5774975,0.5795298,5.358739149387759e-31,9.160410696877943e-29,0.9447340980187695,2.7993658,3.1807241
Csmd1,11.571772,0.2805039,5.728762438690305e-31,9.611590313802622e-29,0.9947862356621481,3.9032829,4.0941415
Shisa9,11.521119,0.5493016,1.0326097923876423e-30,1.7009899489149163e-28,0.9332638164754953,1.9510033,2.2857013
Meg3,11.31351,0.44410485,1.124971167704743e-29,1.6708588162958968e-27,0.9843587069864442,2.813992,3.1058054
Hivep3,11.277215,0.5100876,1.7004461036900987e-29,2.4848454353923053e-27,0.9290928050052137,1.4499251,1.7310652
Pdzrn4,11.228875,0.9359469,2.9420088531996363e-29,4.2308889222204296e-27,0.7153284671532847,0.65927035,1.0244963
