names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Cmss1,10.595223,1.0889868,3.1359251872196094e-26,1.481792823247944e-23,0.9683098591549296,0.996541,1.533689
Naaladl2,10.208354,1.21385,1.8192492207167195e-24,7.061285903839039e-22,0.971830985915493,0.96871144,1.5668297
Frmd4a,9.66412,0.48325983,4.2828737903686e-22,1.1352749354567303e-19,1.0,2.3942013,2.7028568
Lars2,9.567326,1.1307747,1.097063320161342e-21,2.649529814114103e-19,0.9436619718309859,0.7551497,1.2441252
Hexb,9.493666,1.385322,2.230496558560315e-21,5.2697905648768475e-19,0.8767605633802817,0.42237926,0.86415184
Camk1d,9.423963,0.6924176,4.343796800813855e-21,1.004433694281808e-18,0.9894366197183099,1.8015156,2.2164836
Rbfox1,9.079706,0.5779624,1.0886801920621554e-19,2.191069690246575e-17,0.9964788732394366,3.7845361,4.1776223
Ank3,8.838636,0.4121815,9.689408035445008e-19,1.6984594601486507e-16,1.0,2.4640598,2.72839
Dscaml1,8.793588,0.81949544,1.4485844776111798e-18,2.4598775160434847e-16,0.9577464788732394,1.1815933,1.6069652
Kcnq1ot1,8.744886,0.5569768,2.232397035923382e-18,3.6211479084201963e-16,0.9753521126760564,1.7784725,2.1089284
Prkce,8.464247,0.6351823,2.5781363358785303e-17,3.686734960306299e-15,0.9753521126760564,1.612282,1.9788824
Nalf1,8.415545,0.4574093,3.9107042029044226e-17,5.3126916596456575e-15,1.0,2.9901884,3.2934842
Dpp6,8.413111,0.4315868,3.992783251281132e-17,5.357230663570783e-15,0.9929577464788732,2.323768,2.5972815
Rgs7,8.05668,0.55460024,7.839480146931241e-16,8.96836528808934e-14,0.9753521126760564,1.7572137,2.0849972
Gm11867,8.014371,2.6279302,1.107025252075434e-15,1.2532448374537306e-13,0.5140845070422535,0.047052804,0.26067266
Meg3,7.997934,0.34148496,1.2652426473156952e-15,1.4175935145388632e-13,1.0,4.2554317,4.4891357
Dlgap2,7.927317,0.4688436,2.2393054395949153e-15,2.4582597492441963e-13,1.0,2.8078656,3.1159625
Cacna1c,7.908141,0.7169403,2.6126020522896087e-15,2.783701872968968e-13,0.9753521126760564,1.4899727,1.8945155
Nav2,7.8865304,0.60707206,3.1070442321700295e-15,3.278384147109115e-13,0.9753521126760564,1.600584,1.9495504
Adarb2,7.8286977,1.2892139,4.9294947423447394e-15,5.102261796171679e-13,0.7816901408450704,0.5048496,0.9574443
Kcnma1,7.499965,0.4793408,6.383467566417513e-14,5.7812937926521284e-12,1.0,2.2959867,2.5993717
Hivep3,7.4713535,0.73217976,7.937408639209761e-14,7.0133135846285925e-12,0.9507042253521126,1.1619917,1.5365145
Myt1l,7.3167276,0.504956,2.5409085934380197e-13,2.0455255254432886e-11,0.9823943661971831,1.7629693,2.0609925
Kalrn,7.1803646,0.69471884,6.952574890816606e-13,5.3971845652424905e-11,0.9929577464788732,1.8783609,2.299716
Gucy1a2,7.1350117,0.7939988,9.677890120250502e-13,7.406993649780455e-11,0.9225352112676056,0.8291073,1.1752347
Ksr2,7.129533,0.7415428,1.0071012972398285e-12,7.600817290557262e-11,0.9084507042253521,0.8009766,1.1160246
Anks1b,7.1213145,0.3340404,1.0690249621351738e-12,8.012526405851772e-11,1.0,2.9579558,3.1787047
Celf4,7.0543504,0.54196006,1.7340867147534808e-12,1.2733820551311372e-10,0.971830985915493,1.5275906,1.8328531
2700054A10Rik,6.95634,1.3926519,3.4922727492084403e-12,2.448646466993376e-10,0.6619718309859155,0.19693565,0.45203373
Ctnnd2,6.890593,0.38638207,5.556020293481937e-12,3.797662172928408e-10,1.0,2.8939497,3.148679
Tafa1,6.8759828,1.1654583,6.156388566536899e-12,4.155753474603914e-10,0.9225352112676056,0.8673604,1.4102036
Ptprn2,6.8549805,0.46335045,7.132221695644477e-12,4.726401548064889e-10,0.9894366197183099,1.888111,2.166814
Csmd2,6.8428054,0.9441879,7.765717170163762e-12,5.084205675020468e-10,0.8485915492957746,0.64986193,1.0156249
Tmem132b,6.7578826,0.7808047,1.400227244999205e-11,8.989248594755084e-10,0.9366197183098591,1.0700247,1.4565004
Prickle2,6.738098,0.7246721,1.60473344953849e-11,1.0139676238130411e-09,0.9788732394366197,1.246873,1.6287199
Dlgap1,6.605083,0.37778908,3.972942230519499e-11,2.398774231182551e-09,1.0,3.5234942,3.7785387
Slc24a2,6.59443,0.5640903,4.268933022458028e-11,2.5352330102772595e-09,0.9788732394366197,1.7641847,2.0981421
Nkain2,6.5694704,0.7255002,5.049449209802852e-11,2.9663467033587784e-09,0.9964788732394366,2.6430476,3.117405
Ncam1,6.476025,0.39240047,9.417024676361717e-11,5.330428342848913e-09,0.9788732394366197,1.7786726,2.0096202
Gabbr2,6.465372,0.57515144,1.0104992978991784e-10,5.631849420291421e-09,0.9436619718309859,1.1371922,1.4244251
Dgki,6.4611106,0.5119169,1.0393729936647582e-10,5.763217191402343e-09,0.9788732394366197,1.6044122,1.8973241
Ccdc30,6.430368,0.8810563,1.2729532304655826e-10,7.022566349593884e-09,0.8028169014084507,0.39587831,0.6389568
