names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Tenm2,8.514739,0.77351964,1.669657304823116e-17,1.6462821025555924e-13,1.0,3.3094633,3.8303483
Naaladl2,7.656982,0.76091367,1.9035356409980615e-14,3.128143570040148e-11,0.9914529914529915,1.7130073,2.1636486
Dab1,7.6204505,0.3204176,2.5279204922591757e-14,3.560756579096496e-11,1.0,3.55513,3.7715192
Kctd16,7.577587,0.6095322,3.5204119320461566e-14,4.338907706246888e-11,1.0,2.580076,2.9761157
Frmpd4,7.2892323,0.74033684,3.1172598475587046e-13,3.415131344103203e-10,1.0,2.4100099,2.8864536
Tenm4,6.8781323,1.1641297,6.0642325003723364e-12,5.435757495788294e-09,0.8974358974358975,0.82730603,1.3569881
Grik4,6.675992,0.7517727,2.4556551217024873e-11,1.862519961537425e-08,0.9316239316239316,1.0890663,1.4631921
Ncam2,6.46411,0.5053697,1.0189687920397114e-10,6.226782664996659e-08,1.0,2.6943989,3.02452
Nlgn1,6.447549,0.31402966,1.1367351721089236e-10,6.226782664996659e-08,1.0,3.5371804,3.7491417
Shisa9,6.327726,0.55881184,2.488006120070697e-10,1.115079106540776e-07,1.0,2.105668,2.4531171
Grik2,6.265866,0.29618326,3.7075896814785786e-10,1.523201427474116e-07,1.0,3.1340604,3.3312454
Ptprd,6.0500875,0.34490365,1.4476742849383922e-09,5.191185255045579e-07,1.0,3.7441983,3.9782252
Dcc,6.047165,0.6022434,1.4741702549825174e-09,5.191185255045579e-07,1.0,2.4176586,2.8042133
Xkr4,5.8343086,0.3600774,5.401413105160936e-09,1.479387033802412e-06,0.9914529914529915,2.3973813,2.6266727
Gm26871,5.7339687,0.42210186,9.810736843959245e-09,2.4803555200368756e-06,1.0,2.1432478,2.4056287
Slit2,5.7135115,1.2493203,1.1066855699548099e-08,2.7279799299386064e-06,0.7606837606837606,0.53442657,0.9856249
Car10,5.593688,0.98937666,2.2229595629102905e-08,5.0972979744873175e-06,0.8888888888888888,1.0391444,1.5318636
Pcsk5,5.4353857,0.88038576,5.4678085996531284e-08,1.1605905408982124e-05,0.8974358974358975,0.8704013,1.2683219
Dpp10,5.4295406,0.54709834,5.64993366765864e-08,1.1605905408982124e-05,0.9743589743589743,1.5343853,1.8431393
Col25a1,5.29754,0.8407885,1.173729741298225e-07,2.1835802356982074e-05,0.8717948717948718,0.79821557,1.1593535
Prr16,5.284389,1.03799,1.2612496307814705e-07,2.3029483999083886e-05,0.811965811965812,0.74755377,1.1887537
Schip1,5.238603,0.4614146,1.6179664836477391e-07,2.900572641593947e-05,0.9914529914529915,2.1392527,2.4263215
Fgf12,5.1114736,0.41606203,3.1965525798556804e-07,5.3835185540707136e-05,0.9914529914529915,1.8951424,2.145153
Zfpm2,5.1100125,0.3612536,3.221375199697486e-07,5.3835185540707136e-05,1.0,2.5530217,2.7860298
A230006K03Rik,5.0632524,1.1219641,4.12163816322438e-07,6.773225381565398e-05,0.717948717948718,0.46934482,0.83445793
Cntnap5a,5.025747,0.46238518,5.014773870965255e-07,8.105847601265149e-05,1.0,2.352116,2.6461747
Itga8,5.0199018,0.5606553,5.169792922981003e-07,8.22163842267624e-05,0.9829059829059829,1.4814272,1.7940311
Pde1a,4.810455,0.7019356,1.505871105552215e-06,0.0001953669618519058,0.8888888888888888,0.9109534,1.229167
St6galnac3,4.7807426,0.526549,1.7464869889153345e-06,0.00022077386808596407,0.9914529914529915,1.7948472,2.1076794
Trpm3,4.7554145,0.408444,1.980398130400635e-06,0.00024408406957187828,1.0,3.1151752,3.3872864
Adarb2,4.6599455,0.37346372,3.1629293978181708e-06,0.00036263353328473447,1.0,2.6261418,2.8683655
Slc44a1,4.5123587,0.5091367,6.411062824812033e-06,0.0006197360730651631,0.9658119658119658,1.1976721,1.4565197
