names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Kcnq1ot1,8.428739,0.8919625,3.494115908296343e-17,4.151009699056055e-13,1.0,1.7261356,2.2587678
Meg3,8.289736,0.57598984,1.13500289029973e-16,6.741917168380395e-13,1.0,4.024005,4.4173465
Sptbn4,6.753893,0.80113655,1.4392999043016538e-11,2.9868513860027764e-08,0.972972972972973,0.86201537,1.2189342
Srrm2,6.6203413,0.6648384,3.5837030756350856e-11,6.082056076934975e-08,0.990990990990991,1.1862009,1.5273939
Macf1,6.379131,0.47337195,1.7809575734415261e-10,2.3508639969428144e-07,1.0,1.8605616,2.1441822
Snhg14,6.278286,0.37863454,3.423261053758271e-10,4.066834131864826e-07,1.0,2.6897507,2.9364028
Snhg11,5.8503757,0.32396466,4.904636741706539e-09,3.641692780717105e-06,1.0,3.1416934,3.3575194
B830012L14Rik,5.689569,0.69291234,1.2736057134854712e-08,7.565217938103699e-06,0.990990990990991,1.1593703,1.5122385
A330076H08Rik,5.611891,0.59752876,2.001276618195028e-08,1.0806893738253152e-05,0.972972972972973,1.316469,1.6353327
4933406I18Rik,5.5069575,0.95609975,3.650883829227857e-08,1.7348999956490776e-05,0.9459459459459459,0.64282936,1.0114739
Fus,5.2875514,0.59815526,1.2396456117890893e-07,5.2596392385908504e-05,0.990990990990991,1.0463645,1.3340473
Scn8a,5.24258,0.4287338,1.583467701722255e-07,5.700483726200118e-05,1.0,1.4693891,1.705597
Ptprs,5.230315,0.5557558,1.6922146524304763e-07,5.786355003298576e-05,0.990990990990991,1.1490996,1.4274919
Ccdc88a,5.2289524,0.39751944,1.70473421814352e-07,5.786355003298576e-05,1.0,1.6451364,1.8730828
Srcin1,5.208511,0.72947794,1.9036243310475214e-07,6.28196029245682e-05,0.954954954954955,0.7464347,1.0436412
Arpp21,5.1976085,0.66102797,2.018687430040013e-07,6.481623424020366e-05,0.972972972972973,1.643824,2.0283358
Elavl3,5.147186,0.49134287,2.644231771432649e-07,8.054736780671762e-05,0.990990990990991,1.2292105,1.4815713
Herc1,5.092675,0.3276186,3.5304638133315167e-07,9.966537069303064e-05,1.0,1.6561556,1.8436964
Unc80,5.013634,0.4230907,5.341143014910963e-07,0.0001350059128024303,1.0,1.6545547,1.8980056
Gucy1a2,4.9754767,0.6385416,6.508722715647544e-07,0.00016109088721227673,0.972972972972973,1.0591741,1.3693783
Plekhm2,4.9100637,0.98154926,9.104676531451819e-07,0.00021208540626205412,0.8558558558558559,0.32205564,0.55976784
Wsb1,4.8146696,0.773767,1.4744346212335928e-06,0.00030615378853231045,0.8918918918918919,0.5331527,0.79034495
