names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Meg3,6.5225,0.40171722,6.914514457825965e-11,3.353539512045593e-07,1.0,4.3334184,4.6086755
Kcnq1ot1,6.350855,0.8593643,2.1412134036121747e-10,6.923256671679365e-07,1.0,1.6223382,2.125219
Kat6b,5.753645,0.97989947,8.733951525477036e-09,1.6943865959425447e-05,0.9262295081967213,0.827121,1.2635174
Snhg14,5.583419,0.40402102,2.3583601332953395e-08,3.268013327566399e-05,1.0,2.7613142,3.0257998
Tcf4,5.404681,0.38647044,6.492374824552746e-08,7.872004474770204e-05,1.0,2.7505002,3.0032516
A830082K12Rik,5.208921,1.9983053,1.8994182645176304e-07,0.00018424357165821014,0.6721311475409836,0.21062857,0.6609929
A330076H08Rik,5.153598,0.9343976,2.5553595170610525e-07,0.00022533624832265646,0.9754098360655737,0.86709297,1.2912346
9330159F19Rik,5.0585546,0.97856236,4.2244614302996613e-07,0.00034147729894922266,0.9672131147540983,0.80283886,1.2318008
Celf5,4.8911657,0.905927,1.0024058598912848e-06,0.0007479489877650356,0.9016393442622951,0.6453924,0.99287856
Srrm1,4.7833557,0.8166727,1.7239268277334568e-06,0.0011148060152676353,0.9098360655737705,0.6170004,0.91751254
Tia1,4.630152,0.50971395,3.653972017172775e-06,0.001956996382496025,0.9836065573770492,1.2467762,1.5106505
Sptan1,4.5677357,0.60061324,4.930207953156022e-06,0.002391150857280671,1.0,1.2351246,1.5471604
Nr2f1,4.5336905,1.992707,5.796191123438118e-06,0.002562081812321737,0.5737704918032787,0.11806875,0.40463695
Mirg,4.523761,0.87506056,6.075039348804119e-06,0.002562081812321737,0.9098360655737705,0.7161618,1.0714071
Rian,4.49539,0.37729245,6.944264120712375e-06,0.0026943744788364018,1.0,2.4592571,2.7009056
Dlgap1,4.371976,0.26210618,1.2312720933805546e-05,0.0044234590021449555,1.0,3.4941888,3.6708078
Gm2164,4.329419,0.5929235,1.4950311342069102e-05,0.0048339340006023435,0.9918032786885246,1.593947,1.9340218
Kalrn,4.244306,0.29174328,2.1927086725216135e-05,0.006861056168857952,1.0,2.7309158,2.9211342
Zfc3h1,4.194657,0.8875523,2.7328504876044742e-05,0.008032924160534364,0.8278688524590164,0.45725188,0.72876287
Atrx,4.156356,0.5663399,3.233639494390227e-05,0.009130135268394754,0.9508196721311475,1.0727497,1.3475811
Elavl3,4.1521,0.6263793,3.294378705090891e-05,0.009130135268394754,0.9754098360655737,1.0251539,1.3242527
Bltp2,4.082591,1.2083436,4.453631913526757e-05,0.01120267933914073,0.7131147540983607,0.26295012,0.52766925
Unc80,4.078336,0.41197374,4.53592636530291e-05,0.01120267933914073,1.0,1.8216426,2.0661898
Usp7,4.07408,0.99933803,4.619661583150817e-05,0.01120267933914073,0.7377049180327869,0.34894082,0.6069068
Kidins220,4.027268,0.48826346,5.6428767271567024e-05,0.012820519557280375,0.9918032786885246,1.3024842,1.5596534
B830012L14Rik,4.0244308,0.552881,5.7113327745284464e-05,0.012820519557280375,0.9918032786885246,1.3510298,1.6482179
Sptbn4,4.020175,0.62931716,5.8154934074261494e-05,0.012820519557280375,0.9672131147540983,0.90504694,1.1869318
Pde2a,4.0102453,0.8598512,6.0655749042077686e-05,0.013022968017465511,0.8360655737704918,0.4829516,0.75459635
Birc6,3.940736,0.40167344,8.123195990437054e-05,0.01545000021710577,0.9754098360655737,1.3550732,1.5687593
Runx1t1,3.8783197,0.56206566,0.0001051803863430062,0.018218745491556432,0.9590163934426229,1.3695055,1.6735067
Ank3,3.8726456,0.26404092,0.00010766031612886698,0.018321141516666837,1.0,2.5036182,2.672863
Unc13a,3.842856,0.91740537,0.00012161081383702587,0.019660414903652515,0.8278688524590164,0.4504588,0.7298356
Slc8a1,3.7960439,0.29020452,0.0001470235163729754,0.023379149324882973,1.0,3.0636964,3.2563033
Fubp1,3.7790213,0.6762215,0.00015744601382157574,0.02463268280756911,0.9098360655737705,0.7285018,0.99804026
Dtnb,3.7463946,0.46450156,0.00017939437959152462,0.027621039397425218,0.9344262295081968,1.1275939,1.3561976
C130071C03Rik,3.7208605,0.5811129,0.00019854501831011162,0.030091979337626293,0.9754098360655737,1.3724655,1.6874774
Agbl4,3.7024195,0.2965437,0.00021355318947910708,0.03186870673765137,1.0,2.6344755,2.826602
A230057D06Rik,3.665537,0.49244165,0.0002468200340577503,0.03496853369523799,1.0,1.7752818,2.0663779
Bcl11a,3.6612813,0.48010013,0.0002509568986512238,0.03496853369523799,0.9918032786885246,1.3379945,1.5936024
Mdn1,3.659863,0.8796375,0.00025235024316151125,0.03496853369523799,0.7868852459016393,0.42834377,0.68502736
Epha10,3.631492,0.93679833,0.000281787552868535,0.0384977360961238,0.7868852459016393,0.5381247,0.86055785
Dzip1,3.6229806,0.83724874,0.0002912277338216499,0.03850058122668852,0.819672131147541,0.57159066,0.8661106
Nalcn,3.621562,0.48152927,0.0002928296117578678,0.03850058122668852,0.9836065573770492,1.2157991,1.4616847
Ksr2,3.6187248,0.5171747,0.00029605815871989663,0.03850058122668852,0.9836065573770492,1.0754086,1.3254347
Zkscan3,3.6173062,0.9215226,0.0002976849063919216,0.03850058122668852,0.7131147540983607,0.3063397,0.5181585
