names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Control (for_DEGs),mean_expr_Mutant (for_DEGs)
Meg3,10.586896,0.7833488,3.4276878994852107e-26,3.423917442795777e-22,0.969147005444646,0.9225589225589226,3.27367,3.8006523
Pdzrn3,9.63793,1.4421978,5.52916594466551e-22,2.761541931063189e-18,0.8439201451905626,0.5656565656565656,0.7659859,1.4177865
Anks1b,9.387243,0.7560859,6.159129059093269e-21,2.0507846723760887e-17,0.9600725952813067,0.8653198653198653,2.6590655,3.1541715
Grm7,9.0920315,0.7789398,9.720515932139249e-20,2.427455841153474e-16,0.9582577132486388,0.8686868686868687,2.8014212,3.3156796
4930578G10Rik,9.059557,1.0989721,1.3098116744076264e-19,2.616741763131556e-16,0.838475499092559,0.5892255892255892,0.64480674,1.0783597
Rasgef1b,8.953757,1.0788399,3.4358369370894494e-19,5.63810940551559e-16,0.8747731397459165,0.6262626262626263,0.90222406,1.4097046
Hecw2,8.938328,1.0507126,3.9510227088406376e-19,5.63810940551559e-16,0.9128856624319419,0.6902356902356902,1.263525,1.8337545
Rbfox1,8.849133,0.55755603,8.820183263473296e-19,1.0705714552961397e-15,0.9782214156079855,0.9595959595959596,3.6608036,4.0389957
Kcnq5,8.839141,1.0799928,9.645753426434336e-19,1.0705714552961397e-15,0.9401088929219601,0.7777777777777778,1.9064082,2.5734503
Fgf12,8.72232,0.83613384,2.7255865999864322e-18,2.722588454726447e-15,0.9401088929219601,0.8080808080808081,2.164176,2.6919036
Cntn3,8.624896,1.0928968,6.415094618629929e-18,5.0769715325124256e-15,0.8983666061705989,0.6599326599326599,1.1622372,1.7380795
Kcnh7,8.621516,0.9953856,6.607331056428224e-18,5.0769715325124256e-15,0.9473684210526315,0.8013468013468014,2.144603,2.7744093
Cit,8.525121,1.0338961,1.526504514406398e-17,1.089160971028965e-14,0.8130671506352087,0.5791245791245792,0.51783353,0.8708876
Ext1,8.460025,0.9793597,2.6732146540031818e-17,1.780182745255852e-14,0.9056261343012704,0.7171717171717171,1.262075,1.7906805
Celf2,8.451942,0.66514015,2.864956573788389e-17,1.7886282009732638e-14,0.9872958257713249,0.9528619528619529,3.9710763,4.4251294
Tenm4,8.336885,0.95130134,7.627309565764665e-17,4.481717367789603e-14,0.9201451905626135,0.7306397306397306,1.5921047,2.1480727
Ntm,8.307202,0.9416036,9.798475479291128e-17,5.437609531257726e-14,0.9401088929219601,0.8148148148148148,2.1428833,2.7376754
Satb2,8.273111,1.0064908,1.3050776724791835e-16,6.759398555185656e-14,0.8856624319419237,0.632996632996633,0.83544236,1.2874252
Kcnb2,8.259592,0.9372907,1.4617071844589467e-16,6.759398555185656e-14,0.9274047186932849,0.7575757575757576,1.8702464,2.4434564
Egfem1,8.253127,0.9790983,1.5430309107780547e-16,6.759398555185656e-14,0.9364791288566243,0.7946127946127947,2.059341,2.6731014
Dpp10,8.252098,0.70893043,1.5563736787393142e-16,6.759398555185656e-14,0.9709618874773139,0.9393939393939394,3.298658,3.775611
Opcml,8.186708,0.67023695,2.684683804603922e-16,1.1173877718411906e-13,0.969147005444646,0.9158249158249159,3.0949252,3.542531
Rims2,8.140421,0.99245155,3.939071216061145e-16,1.573895295089391e-13,0.911070780399274,0.7205387205387206,1.4573141,2.0221355
Asic2,8.016399,1.0713204,1.0888985751268649e-15,4.1014209477778534e-13,0.9237749546279492,0.7373737373737373,1.911646,2.5735784
Adcy8,8.014195,0.99319655,1.108603119331285e-15,4.1014209477778534e-13,0.8203266787658802,0.5757575757575758,0.66202617,1.0538237
Tenm3,7.985982,1.1271559,1.3940788734736362e-15,4.973376381117197e-13,0.8693284936479129,0.6262626262626263,0.9389438,1.4819516
Gpc5,7.9557114,1.3790976,1.7810484168231707e-15,6.134790564016087e-13,0.809437386569873,0.5892255892255892,0.8927784,1.5582457
Tmem178b,7.941458,1.0162653,1.9981836861382673e-15,6.653285613611718e-13,0.9346642468239564,0.7070707070707071,1.5174223,2.1043358
Mlip,7.9101586,0.9753508,2.570606455121173e-15,8.186929171361032e-13,0.8802177858439202,0.6666666666666666,0.9674403,1.4367821
A830082K12Rik,7.907661,0.9309434,2.6227023073736412e-15,8.186929171361032e-13,0.8348457350272233,0.6094276094276094,0.64037895,0.99714464
Nectin3,7.832866,0.9664356,4.7687187532263024e-15,1.4434767159387131e-12,0.8729582577132486,0.6498316498316499,0.8825431,1.3267839
Pcdh11x,7.825225,1.2804186,5.06749537954526e-15,1.4888003337140471e-12,0.7132486388384754,0.4612794612794613,0.49258915,0.9346156
Pknox2,7.8078856,0.9040893,5.815532094864735e-15,1.6459364431785617e-12,0.8475499092558983,0.6127946127946128,0.70304924,1.0676748
Ksr2,7.8053875,0.84701365,5.9318962813523094e-15,1.6459364431785617e-12,0.8602540834845736,0.6531986531986532,0.8403655,1.2147251
Tenm2,7.746757,0.723701,9.426926073624426e-15,2.5450152580928214e-12,0.9818511796733213,0.9259259259259259,3.227497,3.7133589
Gm15155,7.7394094,1.200939,9.987953818230542e-15,2.6255176497448654e-12,0.7132486388384754,0.4208754208754209,0.4458557,0.82924026
Scn1a,7.692828,0.85447794,1.4391766250264472e-14,3.686137258304918e-12,0.8711433756805808,0.6464646464646465,0.8578845,1.2400271
Mtus2,7.68504,0.8484255,1.5294897162152706e-14,3.7349230742419315e-12,0.8312159709618875,0.6161616161616161,0.66876364,0.9983462
Plcl2,7.6847463,0.8431407,1.5330047656814416e-14,3.7349230742419315e-12,0.8330308529945554,0.6094276094276094,0.665274,0.9915187
Lrrtm3,7.674754,0.9531401,1.6573629110832896e-14,3.941761456859757e-12,0.9019963702359347,0.7070707070707071,1.2050256,1.7091607
Tshz3,7.6049557,1.3443712,2.850018453728362e-14,6.620659147509908e-12,0.6243194192377496,0.39730639730639733,0.2641718,0.56969666
Sdk1,7.6001062,1.263187,2.958874136775142e-14,6.717316761874294e-12,0.6932849364791288,0.4612794612794613,0.47795665,0.9045487
Fmn1,7.4778485,1.379128,7.554909155807202e-14,1.6770219457190697e-11,0.5970961887477314,0.36363636363636365,0.2578712,0.5682494
Mir99ahg,7.4464025,0.9291752,9.591976437342568e-14,2.0386011198428704e-11,0.9292196007259528,0.7306397306397306,1.3919247,1.9103668
Arfgef3,7.3433948,0.8108009,2.0824327351285924e-13,4.2967854862501234e-11,0.8747731397459165,0.6464646464646465,0.8095534,1.1591742
Ctnnd1,7.3417783,1.0437087,2.1077434060091707e-13,4.2967854862501234e-11,0.7223230490018149,0.4882154882154882,0.34933072,0.621629
Gm40841,7.3257613,0.9294906,2.375461701504584e-13,4.7456973872658583e-11,0.7332123411978222,0.5286195286195287,0.41735786,0.6863646
Csmd1,7.3021035,0.6124684,2.83303553008208e-13,5.548861158821548e-11,0.9673321234119783,0.936026936026936,3.7851932,4.201842
Pacsin1,7.1702943,0.6965342,7.483671786250335e-13,1.4375845667856652e-10,0.8784029038112523,0.6599326599326599,0.830116,1.1302378
Lrrk2,7.139289,1.1959957,9.381487652486346e-13,1.768144908692191e-10,0.6279491833030852,0.4074074074074074,0.259128,0.51741517
