names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Kcnip4,13.98662,3.0230174,1.881442120196372e-44,8.797623354038236e-41,0.9874213836477987,1.233438,3.0338533
Nrg3,13.870696,3.0953481,9.534669913125052e-44,2.2292058256886374e-40,0.9748427672955975,0.9863302,2.7324188
Ptprd,13.382546,2.2433207,7.648153226223254e-41,1.1920921495273312e-37,0.9937106918238994,1.7045202,3.1046278
Dlg2,13.200591,2.7570493,8.704972679753568e-40,1.0176113062631922e-36,0.9748427672955975,1.2288814,2.8531284
Cntnap2,12.559833,3.0364084,3.510736929748783e-36,3.283241176701062e-33,0.9308176100628931,0.74715745,2.3140287
Rbfox1,12.284453,2.771027,1.0978413982750106e-34,8.555843963889916e-32,0.9308176100628931,0.97586834,2.5084999
Lrrtm4,12.26391,2.918305,1.4150307968121722e-34,9.452405722705309e-32,0.9119496855345912,0.7781461,2.292624
Naaladl2,12.176356,2.510854,4.154300165205666e-34,2.197560129015854e-31,0.9559748427672956,1.2068423,2.664001
Tenm2,12.174889,2.707158,4.2296922928021145e-34,2.197560129015854e-31,0.9245283018867925,1.0399354,2.5606487
Dpp10,12.024238,2.7210448,2.650233486856707e-33,1.2392491784541963e-30,0.9056603773584906,0.8647228,2.308742
Opcml,11.588425,2.8764403,4.717306900137819e-31,2.005284278640404e-28,0.89937106918239,0.7316283,2.1882443
Lingo2,11.028373,2.9820542,2.788655739833996e-28,1.0030580184202897e-25,0.8301886792452831,0.5493747,1.9147072
Celf2,10.741743,1.0977211,6.480877233789206e-27,2.1646129960855946e-24,0.9874213836477987,2.6825697,3.4063387
Nrxn3,10.691853,2.3347557,1.1112894282896617e-26,3.4642595777883054e-24,0.9182389937106918,1.0326573,2.314846
Epha6,10.6835375,2.7357163,1.2155006298168633e-26,3.5523005906397836e-24,0.8427672955974843,0.60558915,1.8785602
Galntl6,10.392995,3.0683444,2.668395720646419e-25,7.339657876319208e-23,0.7672955974842768,0.39149424,1.6133282
Csmd1,10.313267,2.1107533,6.13784809241265e-25,1.5944765377845305e-22,0.9748427672955975,1.6488655,2.9520485
Grm7,10.143539,3.0235355,3.5403344701835e-24,8.71294946451476e-22,0.779874213836478,0.45705432,1.7424911
Nkain2,9.760063,2.4153786,1.6705098309340357e-22,3.905651984723775e-20,0.8427672955974843,0.8053772,2.0283816
Nalf1,9.467075,2.45118,2.8778806446408257e-21,6.408080902066906e-19,0.7987421383647799,0.62958944,1.7570153
Frmpd4,9.104631,2.892147,8.655975646585325e-20,1.7597974836275207e-17,0.6918238993710691,0.33950847,1.38657
Hs6st3,8.663927,2.8461628,4.55785060949253e-18,8.672636426216202e-16,0.6729559748427673,0.34481984,1.3764286
Grm5,8.66197,1.9099776,4.636781665000108e-18,8.672636426216202e-16,0.8742138364779874,0.9914364,1.9974511
Ralyl,8.54996,2.627941,1.2313096315903873e-17,2.214463014352558e-15,0.6981132075471698,0.4000653,1.3964386
Xkr4,8.373384,2.6352203,5.598634956530386e-17,9.349720377405743e-15,0.6666666666666666,0.38151163,1.3573234
Tafa1,8.158169,2.7681758,3.4014265763944833e-16,5.4845071280071047e-14,0.6415094339622641,0.3233863,1.2812091
Kcnq5,8.013876,2.762435,1.1114900934843174e-15,1.7324425590442226e-13,0.6289308176100629,0.31101012,1.2456914
Lrfn5,7.9820824,2.558639,1.4388490933114125e-15,2.1703414065561823e-13,0.6540880503144654,0.3844638,1.324977
Gm26871,7.9326806,2.813127,2.1446573821100504e-15,3.133880599608311e-13,0.6037735849056604,0.27449906,1.16937
Nav3,7.915072,1.9266368,2.471103423602753e-15,3.5014786693231736e-13,0.7735849056603774,0.8208428,1.7642696
Meg3,7.911159,1.6943439,2.550039469061507e-15,3.50705428156812e-13,0.8364779874213837,0.97884935,1.8526602
Sgcz,7.7340946,2.5434573,1.0414171294009051e-14,1.352685138077398e-12,0.6477987421383647,0.38162804,1.3107455
Dlgap2,7.587356,2.792863,3.264991777959946e-14,3.914641424036079e-12,0.5849056603773585,0.25373435,1.0991449
Syt1,7.5355086,1.4946998,4.864358737982577e-14,5.6739102468847095e-12,0.8616352201257862,1.2164361,2.0403457
Dcc,7.5325737,2.068272,4.9749854602710246e-14,5.6739102468847095e-12,0.7735849056603774,0.81534433,1.8380144
Csmd3,7.5267043,2.030809,5.2037115343552e-14,5.7934655082487894e-12,0.6981132075471698,0.5887657,1.4530828
Rims1,7.5130086,2.3255439,5.778377201941121e-14,6.283649254948066e-12,0.6415094339622641,0.388162,1.2170748
Cntn5,7.3838787,2.6787217,1.5374355928280076e-13,1.5295848578859072e-11,0.5849056603773585,0.27304688,1.1020267
Erc2,7.3750744,2.4580884,1.6425334280473963e-13,1.6001013144895053e-11,0.6163522012578616,0.36701104,1.2344558
Ccser1,7.3193135,2.1562412,2.4924223317300194e-13,2.356536590082164e-11,0.6729559748427673,0.49518412,1.3497287
Marchf1,7.2029014,2.5196538,5.894466252848277e-13,5.404416509474223e-11,0.5911949685534591,0.34818307,1.2203425
Nlgn1,6.9969783,0.55269367,2.6154177782969183e-12,2.2235806420575253e-10,0.9937106918238994,3.2735653,3.644537
Erbb4,6.9064894,1.9233971,4.967933741201824e-12,4.1482246739035225e-10,0.7232704402515723,0.7522004,1.6591117
Tenm4,6.755349,1.964657,1.4249185211837634e-11,1.1689331587816277e-09,0.6415094339622641,0.53997165,1.33356
Macrod2,6.745077,1.3559501,1.52945577830376e-11,1.233057796439376e-09,0.8616352201257862,1.3619953,2.1321735
Anks1b,6.7421427,1.7170435,1.5606786854869564e-11,1.2369039887011878e-09,0.6981132075471698,0.7143271,1.4880317
Kcnma1,6.7308927,1.6216003,1.6862542627436955e-11,1.3141541554315867e-09,0.7672955974842768,0.8755546,1.6693393
Lrrc7,6.7069254,1.8937888,1.9876794521127726e-11,1.5236703472261188e-09,0.6792452830188679,0.5812835,1.3685172
Slc8a1,6.656545,1.9531525,2.8033913646704297e-11,2.016716618645989e-09,0.6289308176100629,0.50058943,1.2572505
Dab1,6.618882,1.0743269,3.619250309872166e-11,2.5641840074185223e-09,0.8867924528301887,1.5876006,2.218717
Kcnh7,6.5866,2.3709152,4.5001318651587854e-11,3.1406890449973853e-09,0.5534591194968553,0.3166721,1.0740118
Prkg1,6.4222527,2.1547978,1.3427226551091775e-10,8.969387336129305e-09,0.5786163522012578,0.39925978,1.1585184
Kctd16,6.3914375,2.357148,1.643333011306396e-10,1.0672534945650984e-08,0.5283018867924528,0.29586864,1.0166827
Nrg1,6.3136663,1.6649187,2.7250126671278426e-10,1.7219134096607827e-08,0.8364779874213837,1.2407155,2.174126
Grin2b,6.2818727,1.1476256,3.3451821992732405e-10,2.0856095951735562e-08,0.8176100628930818,1.2743224,1.9032583
Schip1,6.204591,1.7976104,5.483944478183047e-10,3.2875544076902475e-08,0.6289308176100629,0.54971933,1.2662202
Cntn4,6.1346455,3.611056,8.534937561929329e-10,5.051818739187537e-08,0.42138364779874216,0.09132566,0.77401376
Snhg11,6.0373087,1.6320726,1.5670561661080135e-09,9.159443290901339e-08,0.6415094339622641,0.57760495,1.23056
Phactr1,6.0016026,1.2589775,1.9537954440424424e-09,1.1141399385783488e-07,0.7987421383647799,1.112862,1.7731818
Tmeff2,5.914538,2.1407144,3.3280903573150294e-09,1.830841236565303e-07,0.5094339622641509,0.31848246,0.97601163
Egfem1,5.911603,2.0681195,3.387944773042742e-09,1.8420964835753327e-07,0.5471698113207547,0.38401002,1.0862635
Gria4,5.8876357,2.312711,3.917596252239489e-09,2.0816681903945288e-07,0.4779874213836478,0.23922634,0.8513147
5730522E02Rik,5.8832335,2.869774,4.0232772922885316e-09,2.1027120230829893e-07,0.44025157232704404,0.15687174,0.80713964
